baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	U2AF84_1	U2AF84_2	pEhEx_1	pEhEx_2	U2AF84_1.1	U2AF84_2.1	pEhEx_1.1	pEhEx_2.1	Certeza	DE
EHI_157120A	152.989572490823	-0.545570130776034	0.53703671010411	-1.01588982747617	0.309681853536146	0.749259056803355	73	146	164	228	81.9880273791263	166.346919930507	111.491371475866	252.131971177793	25.07	UP_pEhEx_DOWN_U2AF84
EHI_164810A	112.689567515861	-0.392941735688708	0.386833195349795	-1.01579114825807	0.309728852101034	0.749259056803355	86	86	167	129	96.5886349945871	97.9851720138605	113.530847783352	142.653615271646	25.07	UP_pEhEx_DOWN_U2AF84
EHI_167710A	40.1894932344347	0.562210222740072	0.552452811130943	1.01766198200558	0.30883862049273	0.749259056803355	43	42	56	24	48.2943174972935	47.8532235416528	38.0702244063933	26.5402074923993	25.07	DOWN_pEhEx_UP_U2AF84
EHI_197010A	531.951692009309	0.303690083236745	0.297271643040878	1.02159116197634	0.306974442418723	0.749259056803355	542	498	785	378	608.733025198444	567.402507708169	533.662967125335	418.008268005288	25.07	DOWN_pEhEx_UP_U2AF84
EHI_200240A	60.004099551522	-0.541509031667973	0.531429938808148	-1.01896598615131	0.308219114802263	0.749259056803355	35	51	78	81	39.3093281954715	58.1074857291498	53.0263839946193	89.5732002868475	25.07	UP_pEhEx_DOWN_U2AF84
EHI_020370A	23078.7268725537	0.251082658286624	0.247870103205157	1.01296063962505	0.311078961809132	0.750070498500705	23384	20977	29597	19922	26263.1237292259	23900.406434125	20120.7934242147	22030.5839026491	24.99	DOWN_pEhEx_UP_U2AF84
EHI_078230A	421.504650580238	-0.335341109665083	0.330977071663552	-1.01318531818411	0.310971651902542	0.750070498500705	294	364	584	492	330.198356841961	414.727937360991	397.018054523816	544.074253594185	24.99	UP_pEhEx_DOWN_U2AF84
EHI_050620A	45.3169934717065	0.548729772127506	0.543035193914329	1.01048657301957	0.312262229122057	0.752255503164494	37	58	53	34	41.555575520927	66.0830229860919	36.030748098908	37.598627280899	24.77	DOWN_pEhEx_UP_U2AF84
EHI_014010A	54.3641827128513	0.48443285504505	0.479831622333045	1.00958926527108	0.312692114770117	0.752623308156798	59	53	62	44	66.2642961009377	60.3862106597047	42.1491770213641	48.6570470693987	24.74	DOWN_pEhEx_UP_U2AF84
EHI_169820A	384.806874650509	-0.379608202354399	0.376219556270626	-1.00900709712532	0.312971230515722	0.752627892692811	227	363	539	456	254.949071439201	413.588574895713	366.425909911536	504.263942355586	24.74	UP_pEhEx_DOWN_U2AF84
EHI_006010A	157.551132492233	0.361349734580043	0.359241684051167	1.0058680565827	0.314479044050719	0.753089427600518	137	176	204	124	153.867941793703	200.527793888831	138.684388909004	137.124405377396	24.69	DOWN_pEhEx_UP_U2AF84
EHI_108620A	105.598372937156	0.389164950192241	0.386317670575852	1.00737030644274	0.313756855156976	0.753089427600518	109	103	145	76	122.420479237325	117.354333923577	98.5746881951256	84.0439903925977	24.69	DOWN_pEhEx_UP_U2AF84
EHI_110190A	44.7723458368997	-0.520552962725418	0.517888861234374	-1.00514415676888	0.31482744026762	0.753089427600518	35	30	74	50	39.3093281954715	34.1808739583234	50.3070822513055	55.2920989424985	24.69	UP_pEhEx_DOWN_U2AF84
EHI_146110A	7178.71206966006	0.257389771447482	0.255758832494518	1.00637686267589	0.31423431922153	0.753089427600518	7369	6458	9011	6289	8276.29827064084	7358.00280076175	6125.90700225019	6954.64020498746	24.69	DOWN_pEhEx_UP_U2AF84
EHI_148670A	113.70290123126	0.384355434612754	0.381637193849352	1.0071225782162	0.313875872382405	0.753089427600518	120	108	158	81	134.774839527331	123.051146249964	107.412418860896	89.5732002868475	24.69	DOWN_pEhEx_UP_U2AF84
EHI_153730A	128.188555721453	-0.376178809693918	0.374185142433041	-1.00532802357655	0.314738925405363	0.753089427600518	101	96	189	146	113.435489935503	109.378796666635	128.487007371578	161.452928912096	24.69	UP_pEhEx_DOWN_U2AF84
EHI_010350A	54.4363898497166	-0.533789059132048	0.532390775085218	-1.00262642425877	0.316041141438733	0.753769748498152	44	35	119	43	49.4174411600213	39.8776862847107	80.8992268635859	47.5512050905487	24.62	UP_pEhEx_DOWN_U2AF84
EHI_022730A	121.155841627749	0.382653904395733	0.382171423126182	1.00126247343563	0.316699930301423	0.753769748498152	116	126	136	107	130.28234487642	143.559670624958	92.4562592726696	118.325091736947	24.62	DOWN_pEhEx_UP_U2AF84
EHI_027600A	625.459152983173	-0.29082931716275	0.290049431465716	-1.00268880270888	0.316011034147765	0.753769748498152	442	552	1026	614	496.420658925668	628.928080833151	697.500897159992	678.986975013881	24.62	UP_pEhEx_DOWN_U2AF84
EHI_096380A	66.8566091655684	-0.46615488352922	0.465051028275998	-1.00237362178795	0.316163177176621	0.753769748498152	44	55	100	79	49.4174411600213	62.6649355902596	67.9825435828453	87.3615163291476	24.62	UP_pEhEx_DOWN_U2AF84
EHI_150440A	58.3553662013628	-0.480807803906117	0.479974656162506	-1.00173581611636	0.316471203567661	0.753769748498152	37	49	96	64	41.555575520927	55.8287607985949	65.2632418395314	70.773886646398	24.62	UP_pEhEx_DOWN_U2AF84
EHI_201280A	130.076408596198	0.385532123736081	0.385107845020966	1.0011017140279	0.316777636477492	0.753769748498152	151	110	177	95	169.591673071891	125.329871180519	120.329102141636	105.054987990747	24.62	DOWN_pEhEx_UP_U2AF84
EHI_116360A	173668.84108912	0.240898228273429	0.241003249813145	0.999564231852484	0.317521440080425	0.754878029613271	166445	166173	242646	138762	186938.318042721	189331.278942549	164956.922702031	153448.844669179	24.51	DOWN_pEhEx_UP_U2AF84
EHI_121800A	3796.96662903641	-0.290011566918547	0.290400868786063	-0.998659432841426	0.31795969872654	0.755258601961991	2966	3073	5130	4402	3331.18478365053	3501.2608557976	3487.50448579996	4867.91639089756	24.47	UP_pEhEx_DOWN_U2AF84
EHI_050730A	43.0963508463255	0.556859839834096	0.559257583214893	0.995712631437176	0.319389790996067	0.757992379855177	41	50	63	24	46.048070171838	56.9681232638724	42.8290024571925	26.5402074923993	24.2	DOWN_pEhEx_UP_U2AF84
EHI_166950A	59.4257229449168	0.566608340140286	0.570313460759604	0.993503361091313	0.32046471333146	0.75987921108726	87	39	82	36	97.7117586573148	44.4351361458204	55.7456857379331	39.8103112385989	24.01	DOWN_pEhEx_UP_U2AF84
EHI_086540A	44.8886759758489	-0.527170304160847	0.532035432303979	-0.990855631321276	0.321756080075142	0.761236118456395	27	38	81	46	30.3243388936494	43.295773680543	55.0658603021047	50.8687310270986	23.88	UP_pEhEx_DOWN_U2AF84
EHI_122780A	1552.50425873406	0.250477471508757	0.252776498432389	0.990904902402363	0.321732018308987	0.761236118456395	1473	1509	2025	1320	1654.36115519799	1719.29796010367	1376.64650755262	1459.71141208196	23.88	DOWN_pEhEx_UP_U2AF84
EHI_127030A	71.1996561913616	-0.452707983499114	0.45700114724773	-0.990605792185705	0.321878108282851	0.761236118456395	52	54	101	87	58.4024304618434	61.5255731249822	68.6623690186737	96.2082521599473	23.88	UP_pEhEx_DOWN_U2AF84
EHI_188870A	869.685958850328	0.264377189678423	0.267087827986199	0.989851135005985	0.32224688671963	0.761444993423669	894	785	1194	695	1004.07255447861	894.399535242796	811.711570379172	768.560175300729	23.86	DOWN_pEhEx_UP_U2AF84
EHI_169290A	1103.94198837767	0.338701022002382	0.342832088953695	0.987950174197752	0.323177050908351	0.762978863666237	1182	1000	1785	665	1327.53216934421	1139.36246527745	1213.48840295379	735.38491593523	23.7	DOWN_pEhEx_UP_U2AF84
EHI_165790A	155.55321595562	0.356309858430467	0.36116466843559	0.98655790438707	0.32385941544611	0.763925554245167	176	133	195	127	197.669764640085	151.5352078819	132.565959986548	140.441931313946	23.61	DOWN_pEhEx_UP_U2AF84
EHI_045610A	94.414677573487	0.396535177120808	0.402670879022514	0.984762489116173	0.324740749962503	0.765235931818441	95	95	132	66	106.696747959137	108.239434201357	89.7369575293557	72.985570604098	23.48	DOWN_pEhEx_UP_U2AF84
EHI_048170A	81.171150056481	0.660649063421498	0.67120142532966	0.98427839764646	0.324978648024553	0.765235931818441	59	117	145	24	66.2642961009377	133.305408437461	98.5746881951256	26.5402074923993	23.48	DOWN_pEhEx_UP_U2AF84
EHI_007920A	63.0601366243671	0.456198950070937	0.464474051874002	0.982183930900603	0.326009242570175	0.765338285379256	57	72	83	45	64.0180487754821	82.0340974999762	56.4255111737616	49.7628890482486	23.47	DOWN_pEhEx_UP_U2AF84
EHI_091560A	52.9662554957514	-0.481609853223738	0.490488257876832	-0.981898843630782	0.326149685518895	0.765338285379256	39	39	81	62	43.8018228463825	44.4351361458204	55.0658603021047	68.5622026886981	23.47	UP_pEhEx_DOWN_U2AF84
EHI_182970A	384.794963160975	0.279354711334653	0.284400809420689	0.982257089576097	0.325973208647146	0.765338285379256	375	371	512	314	421.171373522909	422.703474617933	348.070623144168	347.23438135889	23.47	DOWN_pEhEx_UP_U2AF84
EHI_188280A	79.6561728416277	0.44457004376744	0.452702567406677	0.982035614054888	0.326082303202745	0.765338285379256	65	97	93	65	73.0030380773042	110.518159131912	63.2237655320461	71.879728625248	23.47	DOWN_pEhEx_UP_U2AF84
EHI_004610A	92.0920755235341	-0.40210743441454	0.411311580432272	-0.977622448635999	0.328261090341596	0.766139471233921	66	74	138	105	74.1261617400319	84.3128224305311	93.8159101443265	116.113407779247	23.39	UP_pEhEx_DOWN_U2AF84
EHI_025480A	53.4161965498327	0.585508105839235	0.599072105414728	0.977358318885332	0.328391790441404	0.766139471233921	65	49	89	22	73.0030380773042	55.8287607985949	60.5044637887323	24.3285235346993	23.39	DOWN_pEhEx_UP_U2AF84
EHI_105250A	58.5266758235587	0.484106054529649	0.494542078693231	0.978897601208863	0.327630577563577	0.766139471233921	57	64	86	35	64.0180487754821	72.9191977777566	58.4649874812469	38.7044692597489	23.39	DOWN_pEhEx_UP_U2AF84
EHI_110180A	514.665611284653	-0.526626176501903	0.537422110820758	-0.979911629794376	0.327129741755105	0.766139471233921	217	526	521	779	243.717834811923	599.304656735937	354.189052066624	861.450901524126	23.39	UP_pEhEx_DOWN_U2AF84
EHI_127430A	191.459004197146	0.326904863249284	0.334724849441972	0.976637569019078	0.328748612886747	0.766139471233921	207	170	254	151	232.486598184646	193.691619097166	172.675660700427	166.982138806345	23.39	DOWN_pEhEx_UP_U2AF84
EHI_148040A	1171.70099040964	0.281278844795881	0.287891426264412	0.977030988541985	0.328553811097974	0.766139471233921	1129	1143	1337	1092	1268.00661521964	1302.29129781212	908.926607702641	1207.57944090417	23.39	DOWN_pEhEx_UP_U2AF84
EHI_186990A	44.0328671581749	-0.513664801495816	0.525058855088207	-0.978299473512398	0.327926230238095	0.766139471233921	32	32	68	52	35.9399572072882	36.4595988888783	46.2281296363348	57.5037829001984	23.39	UP_pEhEx_DOWN_U2AF84
EHI_192100A	413.547219474996	0.277393917860342	0.283165037914524	0.979619235140448	0.327274106484473	0.766139471233921	393	408	539	345	441.387599452008	464.859885833199	366.425909911536	381.515482703239	23.39	DOWN_pEhEx_UP_U2AF84
EHI_126980A	53.1685173654932	-2.56360400261112	2.62760685494735	-0.975642150493053	0.329241828984617	0.76663084536298	0	27	61	127	0	30.7627865624911	41.4693515855356	140.441931313946	23.34	UP_pEhEx_DOWN_U2AF84
EHI_099240A	52.4758548447738	0.527149546811918	0.541771035556442	0.973011682454551	0.330547495897281	0.767687407729897	69	41	74	32	77.4955327282152	46.7138610763753	50.3070822513055	35.386943323199	23.23	DOWN_pEhEx_UP_U2AF84
EHI_122310A	2358.3332278491	-0.390492387204012	0.401555142459564	-0.972450221437107	0.330826617695756	0.767687407729897	1746	1861	2477	3317	1960.97391512266	2120.35354788133	1683.92760454708	3668.07784384535	23.23	UP_pEhEx_DOWN_U2AF84
EHI_153150A	98.4362001677122	0.388779382916146	0.39969049192045	0.972701104417376	0.330701876201062	0.767687407729897	94	103	113	85	105.573624296409	117.354333923577	76.8202742486151	93.9965682022474	23.23	DOWN_pEhEx_UP_U2AF84
EHI_183150A	56.7675036931421	0.524770444534852	0.539068211770042	0.97347688674084	0.33031634214981	0.767687407729897	67	52	89	29	75.2492854027597	59.2468481944273	60.5044637887323	32.0694173866491	23.23	DOWN_pEhEx_UP_U2AF84
EHI_030760A	34611.6167232758	-0.272373442724384	0.280504856620023	-0.97101150406585	0.331542549909531	0.768035855805782	25306	30092	48915	38419	28421.7674089886	34285.6953051289	33253.6611935488	42485.342985437	23.2	UP_pEhEx_DOWN_U2AF84
EHI_158940A	47.9739429785567	0.529068903548886	0.544841982474512	0.971050177055025	0.331523292428641	0.768035855805782	37	63	57	36	41.555575520927	71.7798353124792	38.7500498422218	39.8103112385989	23.2	DOWN_pEhEx_UP_U2AF84
EHI_023480A	57.3590543666903	0.467217937200992	0.48160391792303	0.970129020577575	0.331982185159987	0.76839866386135	61	57	81	37	68.5105434263932	64.9436605208145	55.0658603021047	40.9161532174489	23.16	DOWN_pEhEx_UP_U2AF84
EHI_001780A	4011.0006368136	0.346929783221636	0.358498989974203	0.967728760537377	0.333179850505981	0.769189052146981	4841	3112	6330	2494	5437.04165126507	3545.69599194342	4303.29500879411	2757.96989525182	23.08	DOWN_pEhEx_UP_U2AF84
EHI_078710A	1124.10430556133	0.255304635181553	0.263728510390042	0.968058534149263	0.333015137272125	0.769189052146981	1154	1010	1559	895	1296.08470678783	1150.75608993022	1059.84785445656	989.728571070723	23.08	DOWN_pEhEx_UP_U2AF84
EHI_086130A	128.649082658246	0.354318520380308	0.365791882523797	0.968634180550077	0.332727743042005	0.769189052146981	119	136	160	106	133.651715864603	154.953295277733	108.772069732552	117.219249758097	23.08	DOWN_pEhEx_UP_U2AF84
EHI_140190A	39.8386817675939	0.885342794664061	0.915391157366745	0.96717429214728	0.333456911372743	0.769189052146981	54	38	75	4	60.6486777872989	43.295773680543	50.9869076871339	4.42336791539988	23.08	DOWN_pEhEx_UP_U2AF84
EHI_153060A	262.865044801909	0.293630978240092	0.304010235197128	0.965858856856232	0.334114812335757	0.770052390060764	263	249	350	212	295.3815232974	283.701253854084	237.938902539958	234.438499516193	22.99	DOWN_pEhEx_UP_U2AF84
EHI_127240A	221.151561417427	-0.330428270878601	0.342312113646198	-0.965283604366161	0.33440278161447	0.770062385142736	148	198	354	228	166.222302083708	225.593768124935	240.658204283272	252.131971177793	22.99	UP_pEhEx_DOWN_U2AF84
EHI_081790A	125.012877793207	0.351502904863945	0.364420130307696	0.96455402879955	0.334768234524581	0.7702506413002	125	123	170	94	140.39045784097	140.141583229126	115.570324090837	103.949146011897	22.97	DOWN_pEhEx_UP_U2AF84
EHI_021510A	100.161107737026	0.372867765984701	0.388053670759885	0.960866483377294	0.336619305036432	0.771241698880938	104	96	133	76	116.804860923687	109.378796666635	90.4167829651842	84.0439903925977	22.88	DOWN_pEhEx_UP_U2AF84
EHI_022960A	1475.99529419398	-0.29989748959641	0.312039540818647	-0.961088100596538	0.336507872246824	0.771241698880938	1053	1284	1987	1725	1182.64921685233	1462.94140541624	1350.81314099114	1907.5774135162	22.88	UP_pEhEx_DOWN_U2AF84
EHI_027800A	265.204887786958	-0.370528932039531	0.385339440296909	-0.96156503407498	0.336268142727477	0.771241698880938	163	245	360	320	183.069157024624	279.143803992975	244.737156898243	353.86943323199	22.88	UP_pEhEx_DOWN_U2AF84
EHI_125900A	38.0854647170095	0.538323977206628	0.559333827943112	0.962437725581974	0.335829770913846	0.771241698880938	43	37	52	24	48.2943174972935	42.1564112152655	35.3509226630795	26.5402074923993	22.88	DOWN_pEhEx_UP_U2AF84
EHI_148690A	643.27875814089	0.29870825407927	0.310807204269681	0.961072491164288	0.33651572014967	0.771241698880938	676	580	982	439	759.231596003964	660.830229860919	667.588577983541	485.464628715136	22.88	DOWN_pEhEx_UP_U2AF84
EHI_093330A	1716.64619808906	0.243299490530781	0.253761038382565	0.958774018586681	0.337672600591307	0.772351398993595	1712	1579	2233	1471	1922.78771058992	1799.05333267309	1518.05019820493	1626.6935508883	22.76	DOWN_pEhEx_UP_U2AF84
EHI_098430A	51.1672642903717	-0.52044244283495	0.542656093844349	-0.959064956127131	0.337526023140683	0.772351398993595	29	45	72	65	32.5705862191049	51.2713109374851	48.9474313796486	71.879728625248	22.76	UP_pEhEx_DOWN_U2AF84
EHI_029530A	4037.88988587926	-0.271660824873445	0.284566311715898	-0.954648578165721	0.339755442192667	0.772559485387848	2862	3601	5867	4382	3214.37992272684	4102.84423746409	3988.53583200553	4845.79955132057	22.74	UP_pEhEx_DOWN_U2AF84
EHI_035060A	81.6769311354341	-2.54299797552289	2.6560182114174	-0.957447492111062	0.338341437110252	0.772559485387848	0	42	228	112	0	47.8532235416528	155.000199368887	123.854301631197	22.74	UP_pEhEx_DOWN_U2AF84
EHI_095860A	78.5665572619682	0.431596977961574	0.450835804644362	0.957326311520522	0.338402578908266	0.772559485387848	82	78	118	48	92.0961403436761	88.8702722916409	80.2194014277574	53.0804149847985	22.74	DOWN_pEhEx_UP_U2AF84
EHI_096510A	169.557739435274	0.330199718592005	0.345781038773318	0.954938766345923	0.339608663967017	0.772559485387848	155	179	235	127	174.084167722802	203.945881284663	159.758977419686	140.441931313946	22.74	DOWN_pEhEx_UP_U2AF84
EHI_098200A	453.198318133007	0.265987903676882	0.278170907627781	0.956203170005108	0.338969598706496	0.772559485387848	446	429	604	373	500.91315357658	488.786497604025	410.614563240385	412.479058111039	22.74	DOWN_pEhEx_UP_U2AF84
EHI_125940A	74.2725355177076	-0.464611740523227	0.486667249540683	-0.954680515201563	0.339739286333452	0.772559485387848	58	52	93	99	65.1411724382099	59.2468481944273	63.2237655320461	109.478355906147	22.74	UP_pEhEx_DOWN_U2AF84
EHI_201510A	110.377088619552	-0.359851997736081	0.376060916521607	-0.956898156459728	0.338618661813383	0.772559485387848	87	84	186	110	97.7117586573148	95.7064470833056	126.447531064092	121.642617673497	22.74	UP_pEhEx_DOWN_U2AF84
EHI_032470A	35.3104179623972	-0.616240835388943	0.64650704841441	-0.953185022344774	0.340496333740887	0.772933541658178	24	25	40	53	26.9549679054662	28.4840616319362	27.1930174331381	58.6096248790484	22.71	UP_pEhEx_DOWN_U2AF84
EHI_164850A	57.2278294993174	0.449433587696408	0.471226042462901	0.953753713074531	0.340208324236203	0.772933541658178	60	57	77	40	67.3874197636654	64.9436605208145	52.3465585587909	44.2336791539988	22.71	DOWN_pEhEx_UP_U2AF84
EHI_168370A	86.2051159300925	-0.403495271045169	0.423556153507294	-0.952637018029349	0.34077401449902	0.772933541658178	68	63	125	101	76.3724090654875	71.7798353124792	84.9781794785566	111.690039863847	22.71	UP_pEhEx_DOWN_U2AF84
EHI_161060A	53.0799471480272	0.491453090249258	0.516294723219867	0.951884782366775	0.341155418006736	0.773152721108755	67	43	71	36	75.2492854027597	48.9925860069302	48.2676059438201	39.8103112385989	22.68	DOWN_pEhEx_UP_U2AF84
EHI_163750A	39029.5940184628	-0.385908141350969	0.405656630058953	-0.951317229290412	0.341443363349643	0.773159909503154	27177	32612	40518	55065	30523.1317819522	37156.8887176281	27545.1670088972	60893.1885653736	22.68	UP_pEhEx_DOWN_U2AF84
EHI_008230A	175.810168441329	-0.316309197587081	0.333273988545152	-0.949096564565006	0.342571501513024	0.774181814933801	145	132	289	175	162.852931095525	150.395845416623	196.469550954423	193.522346298745	22.58	UP_pEhEx_DOWN_U2AF84
EHI_109990A	37.4450958283512	0.632884972973352	0.667075655629017	0.948745419852828	0.342750107385057	0.774181814933801	56	25	55	19	62.8949251127544	28.4840616319362	37.3903989705649	21.0109975981494	22.58	DOWN_pEhEx_UP_U2AF84
