logFC	AveExpr	t	P.Value	adj.P.Val	B	CDC5_1	CDC5_2	CDC5_3	pEhEx_1	pEhEx_2	pEhEx_3	CDC5_1	CDC5_2	CDC5_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_041070A	0.782463818651836	1.258864807005	0.749348050169302	0.4770857109796	0.859751891612769	-4.59931392438091	12	18	60	51	28	4	2.02510872459492	2.51012903799428	5.15610627478568	4.5920855787259	3.90392678123561	0.320221363070339	14.02	DOWN_pEhEx_UP_CDC5
EHI_044500A	-0.45062553250313	1.00832572139952	-0.747918777422656	0.47789652702007	0.859751891612769	-4.599075869616	13	17	11	22	13	39	2.19386778497783	2.37067742477237	0.945286150377375	1.98089966141117	1.81253743414511	3.1221582899358	14.02	UP_pEhEx_DOWN_CDC5
EHI_044850A	0.360323552643083	3.12137781048161	0.745488214062423	0.47927747066185	0.859751891612769	-4.60036362615939	60	56	139	83	40	132	10.1255436229746	7.80929034042664	11.9449795365868	7.47339417714215	5.57703825890802	10.5673049813212	14.02	DOWN_pEhEx_UP_CDC5
EHI_049600A	-0.645043645075671	0.708856177995174	-0.750619375036165	0.476365267613269	0.859751891612769	-4.59868973957291	6	11	15	19	5	75	1.01255436229746	1.53396774544095	1.28902656869642	1.71077698030965	0.697129782363502	6.00415055756885	14.02	UP_pEhEx_DOWN_CDC5
EHI_053050A	0.341480844972896	3.78906131703803	0.745619474984666	0.479202826124253	0.859751891612769	-4.60089199738085	77	99	234	151	108	115	12.9944476494841	13.8057097089685	20.1088144716642	13.5961749487767	15.0580032990517	9.20636418827224	14.02	DOWN_pEhEx_UP_CDC5
EHI_062510A	0.425317351444842	0.150528984927991	0.750396685828372	0.476491410321968	0.859751891612769	-4.59815464125584	7	9	14	12	7	9	1.18131342268037	1.25506451899714	1.20309146411666	1.08049072440609	0.975981695308903	0.720498066908262	14.02	DOWN_pEhEx_UP_CDC5
EHI_068400A	-0.365518037470267	4.50034928353299	-0.746329880055316	0.478798971896225	0.859751891612769	-4.6013513889159	126	141	220	187	167	533	21.2636416082467	19.6626774642885	18.9057230075475	16.837647121995	23.284134730941	42.6694966291226	14.02	UP_pEhEx_DOWN_CDC5
EHI_068410A	0.507037017183169	1.53766101951748	0.74430124379831	0.479952818949112	0.859751891612769	-4.59956250718909	19	14	69	36	26	15	3.20642214727529	1.95232258510666	5.92952221600353	3.24147217321828	3.62507486829021	1.20083011151377	14.02	DOWN_pEhEx_UP_CDC5
EHI_074100A	0.407303301115554	1.85218857212706	0.749679272323963	0.476897941818724	0.859751891612769	-4.5996247906671	23	20	73	33	17	52	3.88145838880693	2.78903226443809	6.27326263432258	2.97134949211676	2.37024126003591	4.1628777199144	14.02	DOWN_pEhEx_UP_CDC5
EHI_109890A	0.44057731667281	1.46226725437567	0.746902607450862	0.478473549918602	0.859751891612769	-4.59948294492138	27	28	21	37	14	23	4.55649463033857	3.90464517021332	1.80463719617499	3.33151306691879	1.95196339061781	1.84127283765445	14.02	DOWN_pEhEx_UP_CDC5
EHI_117890A	-0.372655684957695	4.92593244976085	-0.749972527201741	0.476731737305252	0.859751891612769	-4.60146382214883	139	149	448	294	206	682	23.4575093932245	20.7782903700637	38.4989268517331	26.4720227479493	28.7217470333763	54.5977424034928	14.02	UP_pEhEx_DOWN_CDC5
EHI_125990A	-0.592368815815823	0.426344078735881	-0.744458096136593	0.479863538785441	0.859751891612769	-4.59848735499774	10	8	8	10	7	48	1.6875906038291	1.11561290577523	0.687480836638091	0.900408937005079	0.975981695308903	3.84265635684407	14.02	UP_pEhEx_DOWN_CDC5
EHI_126920A	-0.319524386496787	6.232952432037	-0.747317741875165	0.478237763683073	0.859751891612769	-4.60174369954633	494	478	638	739	575	1385	83.3669758291576	66.6578711200703	54.8265967218877	66.5402204446753	80.1699249718028	110.876646963105	14.02	UP_pEhEx_DOWN_CDC5
EHI_130970A	0.38433142751451	1.68494592011073	0.745933694903255	0.479024169104356	0.859751891612769	-4.59960826008413	24	25	39	47	17	26	4.05021744918984	3.48629033054761	3.35146907861069	4.23192200392387	2.37024126003591	2.0814388599572	14.02	DOWN_pEhEx_UP_CDC5
EHI_131970A	-0.354970053265241	2.70239083038364	-0.74762777830141	0.478061720935144	0.859751891612769	-4.60007507516048	38	47	52	101	41	92	6.41284429455058	6.5542258214295	4.46862543814759	9.0941302637513	5.71646421538072	7.36509135061779	14.02	UP_pEhEx_DOWN_CDC5
EHI_137790A	-0.625028509337284	0.470393199953436	-0.749838816471006	0.476807514130656	0.859751891612769	-4.5984387202193	4	21	7	31	14	10	0.67503624153164	2.92848387765999	0.601545732058329	2.79126770471574	1.95196339061781	0.800553407675847	14.02	UP_pEhEx_DOWN_CDC5
EHI_140340A	0.402155266427095	3.51204346808874	0.753867748518396	0.474527751278413	0.859751891612769	-4.60050323593857	81	108	125	164	85	69	13.6694838910157	15.0607742279657	10.7418880724702	14.7667065668833	11.8512063001795	5.52381851296334	14.02	DOWN_pEhEx_UP_CDC5
EHI_140680A	-0.513333315805422	1.04351251781883	-0.74979175479684	0.476834186929558	0.859751891612769	-4.59906038359103	10	13	18	17	11	71	1.6875906038291	1.81287097188476	1.5468318824357	1.53069519290863	1.53368552119971	5.68392919449851	14.02	UP_pEhEx_DOWN_CDC5
EHI_163530A	-0.397990904773922	6.6522732318536	-0.745226881766497	0.47942610625056	0.859751891612769	-4.60180668642015	460	510	1415	954	592	2707	77.6291677761386	71.1203227431712	121.598172980362	85.8990125902845	82.5401662318387	216.709807457852	14.02	UP_pEhEx_DOWN_CDC5
EHI_164760A	-0.379494076393398	2.33510092379008	-0.748167999806176	0.47775507903615	0.859751891612769	-4.59986431177894	25	27	61	60	29	105	4.21897650957275	3.76519355699142	5.24204137936544	5.40245362203047	4.04335273770831	8.40581078059639	14.02	UP_pEhEx_DOWN_CDC5
EHI_168370A	-0.419558847506848	3.06713178492442	-0.744528271576266	0.479823598575712	0.859751891612769	-4.60036305308629	51	65	55	125	101	71	8.60671207952841	9.06435485942378	4.72643075188687	11.2551117125635	14.0820216037427	5.68392919449851	14.02	UP_pEhEx_DOWN_CDC5
EHI_169960A	-0.563421501878177	1.36786458029028	-0.752835609506832	0.475111090614705	0.859751891612769	-4.59926534485675	11	9	42	18	18	91	1.85634966421201	1.25506451899714	3.60927439234998	1.62073608660914	2.50966721650861	7.28503600985021	14.02	UP_pEhEx_DOWN_CDC5
EHI_176170A	-0.438868885916978	2.52855219819785	-0.750665632727882	0.476339067650601	0.859751891612769	-4.59992595340106	20	33	87	56	36	146	3.3751812076582	4.60190323632284	7.47635409843924	5.04229004722844	5.01933443301722	11.6880797520674	14.02	UP_pEhEx_DOWN_CDC5
EHI_178730A	0.631982767204084	1.64372408988052	0.747599251456413	0.478077917051901	0.859751891612769	-4.59956022821672	17	17	89	47	33	10	2.86890402650947	2.37067742477237	7.64822430759876	4.23192200392387	4.60105656359912	0.800553407675847	14.02	DOWN_pEhEx_UP_CDC5
EHI_182630A	0.302469994728283	5.35938442354208	0.750012577260726	0.476709041613003	0.859751891612769	-4.6016082236659	311	335	449	377	236	561	52.484067779085	46.7162904293379	38.5848619563128	33.9454169250915	32.9045257275573	44.911046170615	14.02	DOWN_pEhEx_UP_CDC5
EHI_185280A	-0.384997955534089	7.08382866879684	-0.744708052183863	0.479721286866953	0.859751891612769	-4.60184730973064	924	1132	788	1845	1467	1371	155.933371793809	157.859226167196	67.7168624088519	166.125448877437	204.537878145452	109.755872192359	14.02	UP_pEhEx_DOWN_CDC5
EHI_189460A	0.484623694304068	4.59574542942602	0.748605411209946	0.477506890331172	0.859751891612769	-4.60139142089807	123	128	728	219	91	423	20.7573644270979	17.8498064924038	62.5607561340663	19.7189557204112	12.6877620390157	33.8634091446883	14.02	DOWN_pEhEx_UP_CDC5
EHI_003930A	0.96155293749454	2.99231406410391	0.743733396646224	0.480276128990309	0.859943691810743	-4.60030920874973	56	167	69	137	162	8	9.45050738144296	23.288419408058	5.92952221600353	12.3356024369696	22.5870049485775	0.640442726140678	14.01	DOWN_pEhEx_UP_CDC5
EHI_183150A	-0.711401971517867	1.95831818773121	-0.743463997906127	0.480429564620168	0.859943691810743	-4.59975701309257	26	65	8	89	29	43	4.38773556995566	9.06435485942378	0.687480836638091	8.0136395393452	4.04335273770831	3.44237965300614	14.01	UP_pEhEx_DOWN_CDC5
EHI_177400A	-0.339554227340993	6.28010918794516	-0.743089448034363	0.480642942889119	0.860003045919339	-4.6018415175802	499	527	619	742	550	1624	84.2107711310721	73.4910001679436	53.1938297348723	66.8103431257769	76.6842760599853	130.009873406558	14	UP_pEhEx_DOWN_CDC5
EHI_094680A	0.834925453536058	2.55341983685463	0.742622456582484	0.480909072374112	0.860156706660143	-4.60007538716129	57	117	35	93	85	10	9.61926644182587	16.3158387469628	3.00772866029165	8.37380311414723	11.8512063001795	0.800553407675847	13.98	DOWN_pEhEx_UP_CDC5
EHI_164490A	0.521749784284764	2.99150226965953	0.741806325527539	0.481374404107966	0.860666413039795	-4.60033871731171	65	95	69	158	49	36	10.9693389248892	13.2479032560809	5.92952221600353	14.2264612046802	6.83187186716232	2.88199226763305	13.93	DOWN_pEhEx_UP_CDC5
EHI_188900A	-0.615977364101147	2.29750926044546	-0.74127356684871	0.48167832674172	0.860887256633516	-4.59996018992417	21	10	134	61	28	130	3.54394026804111	1.39451613221904	11.515304013688	5.49249451573098	3.90392678123561	10.407194299786	13.91	UP_pEhEx_DOWN_CDC5
EHI_045370A	-0.614859608303108	3.13338340833733	-0.740795221774013	0.481951316221094	0.860931520552185	-4.6004815351484	57	119	26	174	97	72	9.61926644182587	16.5947419734066	2.23431271907379	15.6671155038884	13.5243177778519	5.7639845352661	13.91	UP_pEhEx_DOWN_CDC5
EHI_140230A	0.749741144652404	0.199761934500467	0.740597965538436	0.482063919303319	0.860931520552185	-4.59830560349619	9	13	11	24	12	2	1.51883154344619	1.81287097188476	0.945286150377375	2.16098144881219	1.67311147767241	0.160110681535169	13.91	DOWN_pEhEx_UP_CDC5
EHI_045550A	-0.444555774547859	2.88436815617009	-0.739952941700685	0.482432250518189	0.860944913789379	-4.60032389993407	31	38	103	57	53	206	5.23153087187021	5.29916130243236	8.85131577171542	5.13233094092895	7.38957569305313	16.4914001981224	13.91	UP_pEhEx_DOWN_CDC5
EHI_083600A	-0.678392521441004	5.09235293817377	-0.740162096098699	0.482312795650004	0.860944913789379	-4.60170633955356	117	124	652	243	158	2105	19.7448100648005	17.2920000395161	56.0296881860044	21.8799371692234	22.0293011226867	168.516492315766	13.91	UP_pEhEx_DOWN_CDC5
EHI_096660A	-0.598850691233674	1.71964045341842	-0.739330913483162	0.48278762657989	0.861257029547378	-4.59969776365657	9	9	99	32	28	75	1.51883154344619	1.25506451899714	8.50757535339637	2.88130859841625	3.90392678123561	6.00415055756885	13.87	UP_pEhEx_DOWN_CDC5
EHI_004490A	-0.926055871034354	6.6243676202915	-0.738496827341795	0.483264426576749	0.861512911561265	-4.60196125069034	286	257	2459	408	535	11430	48.2650912695123	35.8390645980294	211.314422161633	36.7366846298072	74.5928867128948	915.032544973493	13.85	UP_pEhEx_DOWN_CDC5
EHI_096540A	-0.448383453392258	0.521905168331823	-0.738448374007177	0.48329213416796	0.861512911561265	-4.59864641609807	6	5	23	17	11	25	1.01255436229746	0.697258066109522	1.97650740533451	1.53069519290863	1.53368552119971	2.00138351918962	13.85	UP_pEhEx_DOWN_CDC5
EHI_007460A	-0.535973323893405	2.96839946713515	-0.732994507643487	0.486417575698802	0.861911236379595	-4.60050484455871	45	73	40	178	94	49	7.59415771723095	10.179967765199	3.43740418319045	16.0272790786904	13.1060399084338	3.92271169761165	13.81	UP_pEhEx_DOWN_CDC5
EHI_008100A	-0.416070653935037	1.25506302383698	-0.734929475778015	0.485307186353207	0.861911236379595	-4.59947347296322	12	14	24	25	13	59	2.02510872459492	1.95232258510666	2.06244250991427	2.2510223425127	1.81253743414511	4.7232651052875	13.81	UP_pEhEx_DOWN_CDC5
EHI_009030A	0.649782207761986	2.65898689115009	0.73430012337148	0.485668159564898	0.861911236379595	-4.60026898682434	64	68	55	123	62	16	10.8005798645062	9.48270969908949	4.72643075188687	11.0750299251625	8.64440930130743	1.28088545228136	13.81	DOWN_pEhEx_UP_CDC5
EHI_021780A	-0.781722284707361	2.18987814869441	-0.736324670877834	0.484507584307808	0.861911236379595	-4.59998507401866	35	72	8	110	56	32	5.90656711340185	10.0405161519771	0.687480836638091	9.90449830705587	7.80785356247123	2.56177090456271	13.81	UP_pEhEx_DOWN_CDC5
EHI_030890A	-0.482197712582218	1.75356285211998	-0.736089673832313	0.484642202926582	0.861911236379595	-4.59977972981742	24	33	14	53	29	38	4.05021744918984	4.60190323632284	1.20309146411666	4.77216736612692	4.04335273770831	3.04210294916822	13.81	UP_pEhEx_DOWN_CDC5
EHI_035130A	-0.505813832583011	0.930732693124417	-0.737560016239308	0.483800319216757	0.861911236379595	-4.59912563364769	9	14	15	21	8	60	1.51883154344619	1.95232258510666	1.28902656869642	1.89085876771067	1.1154076517816	4.80332044605508	13.81	UP_pEhEx_DOWN_CDC5
EHI_035540A	0.389226478802874	2.61015311266706	0.733991278804726	0.485845365982062	0.861911236379595	-4.60024442370724	42	34	112	71	47	45	7.08788053608222	4.74135484954475	9.62473171293327	6.39290345273606	6.55301995421692	3.60249033454131	13.81	DOWN_pEhEx_UP_CDC5
EHI_035680A	-0.558389302410282	0.790759456275561	-0.731957725532682	0.487013224171144	0.861911236379595	-4.59899584881398	5	6	35	18	10	53	0.84379530191455	0.836709679331426	3.00772866029165	1.62073608660914	1.394259564727	4.24293306068199	13.81	UP_pEhEx_DOWN_CDC5
EHI_044880A	0.297147748061639	4.94841484154073	0.735501478107169	0.484979260305564	0.861911236379595	-4.60182921969289	212	211	442	315	165	410	35.7769208011769	29.4242903898218	37.9833162242545	28.36288151566	23.0052828179956	32.8226897147097	13.81	DOWN_pEhEx_UP_CDC5
EHI_044910A	0.495729269552089	3.60550301263912	0.731233829297718	0.487429398516395	0.861911236379595	-4.60101483651631	59	63	372	184	78	78	9.95678456259169	8.78545163297997	31.9678589036712	16.5675244408935	10.8752246048706	6.24431657987161	13.81	DOWN_pEhEx_UP_CDC5
EHI_069630A	-0.903864670671516	1.12241810494574	-0.736420027679672	0.484452965966802	0.861911236379595	-4.59919908880024	6	10	28	12	8	253	1.01255436229746	1.39451613221904	2.40618292823332	1.08049072440609	1.1154076517816	20.2540012141989	13.81	UP_pEhEx_DOWN_CDC5
EHI_088080A	-0.535973323893405	2.96839946713515	-0.732994507643487	0.486417575698802	0.861911236379595	-4.60050484455871	45	73	40	178	94	49	7.59415771723095	10.179967765199	3.43740418319045	16.0272790786904	13.1060399084338	3.92271169761165	13.81	UP_pEhEx_DOWN_CDC5
EHI_126060A	-1.31835073105839	0.723182287854529	-0.732813308719631	0.48652164292784	0.861911236379595	-4.59858771958984	16	0	57	23	4	198	2.70014496612656	0	4.8983009610464	2.07094055511168	0.557703825890802	15.8509574719818	13.81	UP_pEhEx_DOWN_CDC5
EHI_127310A	-0.76887035353432	3.12120917488641	-0.730815839212388	0.487669811027851	0.861911236379595	-4.600657157094	31	43	113	73	25	732	5.23153087187021	5.99641936854189	9.71066681751303	6.57298524013708	3.48564891181751	58.600509441872	13.81	UP_pEhEx_DOWN_CDC5
EHI_148200A	-0.368610510279002	1.74346860315881	-0.73153273161764	0.48725752863161	0.861911236379595	-4.59984988369062	20	24	25	52	27	37	3.3751812076582	3.3468387173257	2.14837761449403	4.68212647242641	3.76450082476291	2.96204760840063	13.81	UP_pEhEx_DOWN_CDC5
EHI_152940A	1.07138169476108	0.527673019079571	0.731490274824558	0.487281939011586	0.861911236379595	-4.59883064346972	7	49	9	26	31	1	1.18131342268037	6.83312904787331	0.773415941217852	2.34106323621321	4.32220465065372	0.0800553407675847	13.81	DOWN_pEhEx_UP_CDC5
EHI_168060A	0.409235029513065	0.631376883455383	0.733689746734032	0.486018417732325	0.861911236379595	-4.59897443626131	11	11	21	22	8	12	1.85634966421201	1.53396774544095	1.80463719617499	1.98089966141117	1.1154076517816	0.960664089211016	13.81	DOWN_pEhEx_UP_CDC5
EHI_168220A	-0.479656709742299	3.78312785747875	-0.734478195390961	0.485566006132058	0.861911236379595	-4.60108369871041	83	164	59	228	129	138	14.0070020117815	22.8700645683923	5.07017117020592	20.5293237637158	17.9859483849784	11.0476370259267	13.81	UP_pEhEx_DOWN_CDC5
EHI_177580A	-0.741003008562189	0.500546419903316	-0.732475144180038	0.486715898713705	0.861911236379595	-4.59861311236768	5	6	17	7	9	88	0.84379530191455	0.836709679331426	1.46089677785594	0.630286255903555	1.2548336082543	7.04486998754745	13.81	UP_pEhEx_DOWN_CDC5
EHI_177620A	0.38131587903778	8.71577255724294	0.734773691366773	0.485396522061958	0.861911236379595	-4.60241778803476	2185	2338	10534	3297	3222	4750	368.738546936658	326.037871712812	905.240391643206	296.864826530574	449.230431755041	380.262868646027	13.81	DOWN_pEhEx_UP_CDC5
EHI_178560A	0.422841309542697	3.72899057806349	0.735654555710153	0.484891526451771	0.861911236379595	-4.60103775423656	83	63	330	108	70	199	14.0070020117815	8.78545163297997	28.3585845113212	9.72441651965485	9.75981695308903	15.9310128127494	13.81	DOWN_pEhEx_UP_CDC5
EHI_181210A	0.562404957615683	2.18863104158452	0.731076774802629	0.487519721353725	0.861911236379595	-4.60008056637994	35	59	39	70	45	16	5.90656711340185	8.22764518009235	3.35146907861069	6.30286255903555	6.27416804127152	1.28088545228136	13.81	DOWN_pEhEx_UP_CDC5
EHI_200770A	-0.462316130879317	2.03954124578815	-0.7309851176217	0.487572438941003	0.861911236379595	-4.59999720787513	16	21	59	32	28	121	2.70014496612656	2.92848387765999	5.07017117020592	2.88130859841625	3.90392678123561	9.68669623287775	13.81	UP_pEhEx_DOWN_CDC5
EHI_013920A	0.345181046339875	3.91668830874728	0.729726452991126	0.488296751547424	0.862061449642734	-4.60131399187597	83	95	295	146	119	141	14.0070020117815	13.2479032560809	25.3508558510296	13.1459704802742	16.5916888202514	11.2878030482294	13.79	DOWN_pEhEx_UP_CDC5
EHI_099300A	-0.301921298597081	5.83981545515979	-0.730235251767398	0.488003872665049	0.862061449642734	-4.6021095970816	332	424	481	573	461	965	56.0280080471261	59.1274840060874	41.3347853028652	51.593432090391	64.2753659339149	77.2534038407192	13.79	UP_pEhEx_DOWN_CDC5
EHI_164730A	0.345181046339875	3.91668830874728	0.729726452991126	0.488296751547424	0.862061449642734	-4.60131399187597	83	95	295	146	119	141	14.0070020117815	13.2479032560809	25.3508558510296	13.1459704802742	16.5916888202514	11.2878030482294	13.79	DOWN_pEhEx_UP_CDC5
EHI_158110A	-0.565696021182296	0.275123187147051	-0.729080716729174	0.488668621447614	0.862398913294385	-4.59848643116252	12	10	4	15	12	13	2.02510872459492	1.39451613221904	0.343740418319045	1.35061340550762	1.67311147767241	1.0407194299786	13.76	UP_pEhEx_DOWN_CDC5
EHI_012290A	0.595456229705397	-0.115813202504829	0.726878088043615	0.489938478411563	0.862585956795775	-4.59802228212333	6	6	14	13	10	3	1.01255436229746	0.836709679331426	1.20309146411666	1.1705316181066	1.394259564727	0.240166022302754	13.74	DOWN_pEhEx_UP_CDC5
EHI_035410A	0.531092605897247	0.0216826332178534	0.725992212132707	0.490449811007421	0.862585956795775	-4.5982180676816	7	5	22	8	3	19	1.18131342268037	0.697258066109522	1.89057230075475	0.720327149604063	0.418277869418101	1.52105147458411	13.74	DOWN_pEhEx_UP_CDC5
EHI_069130A	0.564967358442422	3.42134988946511	0.72733896634727	0.489672594836848	0.862585956795775	-4.60092903436616	68	48	327	75	34	262	11.4756161060379	6.69367743465141	28.100779197582	6.75306702753809	4.74048252007182	20.9744992811072	13.74	DOWN_pEhEx_UP_CDC5
EHI_098360A	0.701903526501977	2.71591473190671	0.727609494138452	0.489516569662931	0.862585956795775	-4.60041477328242	51	120	47	141	57	16	8.60671207952841	16.7341935866285	4.03894991524878	12.6957660117716	7.94727951894393	1.28088545228136	13.74	DOWN_pEhEx_UP_CDC5
