pEhEx_mean	U2AF84_mean	theta	prob	log2FC	U2AF84_1	U2AF84_2	U2AF84_3	pEhEx_1	pEhEx_2	pEhEx_3	U2AF84_1	U2AF84_2	U2AF84_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_138330A	6.3591354271338	6.80793146726901	-0.022768921519478	0.270913166295695	-0.0983858805916206	10	9	0	14	6	6	10.7962630742789	9.82144464500325	1.20784897673924	9.41901294331932	6.21580913763098	3.661276877908	27.09	DOWN_pEhEx_UP_U2AF84
EHI_092350A	14.5781887804304	15.5255247728859	-0.02276741294696	0.270909272517984	-0.0908305454517653	22	10	5	22	24	8	23.7517787634135	10.9127162722258	12.0784897673924	14.8013060537875	24.8632365505239	4.88170250387734	27.09	DOWN_pEhEx_UP_U2AF84
EHI_142170A	26.6807405839402	28.1580363613144	-0.0227378938738741	0.270833080517311	-0.0777480168737283	30	21	12	38	16	61	32.3887892228367	22.9167041716742	28.9883754417417	25.5658922747239	16.5754910336826	37.2229815920647	27.08	DOWN_pEhEx_UP_U2AF84
EHI_124560A	858.626314028516	794.690758539829	0.0636623356468202	0.270696010483412	0.111636819824146	594	653	419	1013	758	1796	641.298026612166	712.600372576347	1012.17744250748	681.532865113034	785.263887720713	1095.94221212046	27.07	UP_pEhEx_DOWN_U2AF84
EHI_067860A	145.696472192095	128.878418536726	0.0636568079051937	0.270682223680204	0.176955249266454	143	139	34	202	157	229	154.386561962188	151.686756183939	82.1337304182682	135.902901039322	162.647005768011	139.738734173489	27.07	UP_pEhEx_DOWN_U2AF84
EHI_094470A	12.8507134694101	13.9040643437128	-0.0226705872443642	0.270659352523758	-0.113658203802942	29	1	4	13	26	6	31.3091629154088	1.09127162722258	9.66279181391391	8.7462263045108	26.9351729297342	3.661276877908	27.07	DOWN_pEhEx_UP_U2AF84
EHI_200770A	42.1611446535033	34.7771135576367	0.0635794860624279	0.270489447413089	0.277775839605325	18	14	28	32	28	121	19.433273533702	15.2778027811162	67.6395426973974	21.5291724418727	29.0071093089446	73.8357503711447	27.05	UP_pEhEx_DOWN_U2AF84
EHI_026440A	408.859816494223	363.414087058871	0.0634516798990624	0.270170966703639	0.169991935073486	363	498	67	760	611	175	391.904349596324	543.453270356846	161.851762883058	511.317845494477	632.976563848754	106.787242272317	27.02	UP_pEhEx_DOWN_U2AF84
EHI_105080A	14.0143177485208	14.7706407419805	-0.0224778354562642	0.270161816409341	-0.0758308986144519	11	14	7	22	9	29	11.8758893817068	15.2778027811162	16.9098856743493	14.8013060537875	9.32371370644647	17.6961715765553	27.02	DOWN_pEhEx_UP_U2AF84
EHI_138480A	224.910691943542	234.107171926765	-0.0224155885353522	0.270003992291129	-0.0578168859446603	265	226	71	238	237	438	286.10097146839	246.627387752304	171.514554696972	160.123220036428	245.524460936424	267.273212087284	27	DOWN_pEhEx_UP_U2AF84
EHI_017150A	14.6265295123589	15.7213853781124	-0.0222767874631997	0.26965213854108	-0.104140857569506	22	22	0	33	22	0	23.7517787634135	24.0079757988968	1.20784897673924	22.2019590806813	22.7913001713136	0.305106406492333	26.97	DOWN_pEhEx_UP_U2AF84
EHI_178070A	125.170715752679	107.684741591895	0.0631750558629885	0.269482737091718	0.217083235366602	135	139	12	218	171	94	145.749551502765	151.686756183939	28.9883754417417	146.667487260258	177.150560422483	57.3600044205587	26.95	UP_pEhEx_DOWN_U2AF84
EHI_081680A	16.5240665812625	13.4385124683977	0.0631744450435824	0.269481219314497	0.298195325834944	9	3	11	10	11	50	9.716636766851	3.27381488166775	26.5726774882632	6.72786638808523	11.3956500856568	30.5106406492333	26.95	UP_pEhEx_DOWN_U2AF84
EHI_109900A	454.781396512614	473.653511881099	-0.0221403309742451	0.269306210807101	-0.0586588413931575	230	197	385	501	416	965	248.314050708414	214.980510562849	930.043712089214	337.06610604307	430.962766875748	588.855364530204	26.93	DOWN_pEhEx_UP_U2AF84
EHI_153510A	52.2037680290378	45.0634499866143	0.0630905527663957	0.269272842105093	0.212196174948342	51	52	10	100	56	54	55.0609416788223	56.7461246155743	24.1569795347848	67.2786638808523	58.0142186178891	32.951491901172	26.93	UP_pEhEx_DOWN_U2AF84
EHI_166850A	20.8110683534739	16.3310204274347	0.0629649301986202	0.268961109635647	0.349736089853214	6	0	17	16	4	75	6.47775784456733	0.545635813611292	41.0668652091341	10.7645862209364	4.14387275842065	45.76596097385	26.9	UP_pEhEx_DOWN_U2AF84
EHI_013550A	54.2915564099757	58.2605042838217	-0.0219702927127783	0.268875126563956	-0.101790345927179	67	96	0	67	118	0	72.3349625976685	104.762076213368	1.20784897673924	45.076704800171	122.244246373409	0.305106406492333	26.89	DOWN_pEhEx_UP_U2AF84
EHI_148130A	270.863667294323	281.375357529829	-0.0219524876910902	0.26882998538521	-0.0549290963951953	325	317	63	443	247	427	350.878549914064	345.933105829559	152.188971069144	298.044480992176	255.884142832475	260.560871144453	26.88	DOWN_pEhEx_UP_U2AF84
EHI_042190A	48.2591239692205	52.5627510015462	-0.0219504279745155	0.268824763354429	-0.123239057589148	12	2	57	10	6	207	12.9555156891347	2.18254325444517	137.694783348273	6.72786638808523	6.21580913763098	126.314052287826	26.88	DOWN_pEhEx_UP_U2AF84
EHI_103590A	169.329136231855	147.107240239011	0.0628730303692151	0.268733285583546	0.202961983077448	205	180	12	291	201	179	221.323393022717	196.428892900065	28.9883754417417	195.78091189328	208.229606110638	109.228093524255	26.87	UP_pEhEx_DOWN_U2AF84
EHI_132640.mRNA	641.06542410994	665.120523316062	-0.0219056509225704	0.26871123844227	-0.0531441891854371	756	1018	38	1069	1013	314	816.197488415484	1110.91451651259	91.7965222321821	719.208916886311	1049.43577607003	191.606823277185	26.87	DOWN_pEhEx_UP_U2AF84
EHI_134630A	14.4221947298782	15.2195767287726	-0.0218424009723283	0.268550875346258	-0.0776375100037383	16	15	5	27	19	10	17.2740209188462	16.3690744083387	12.0784897673924	18.1652392478301	19.6833956024981	6.10212812984667	26.86	DOWN_pEhEx_UP_U2AF84
EHI_013650A	92.3078918907571	79.279031254819	0.0627648216210197	0.268465274763738	0.21951466307697	113	91	8	174	98	100	121.997772739351	99.3057180772551	19.3255836278278	117.064875152683	101.524882581306	61.0212812984667	26.85	UP_pEhEx_DOWN_U2AF84
EHI_101120A	41.1172894365023	43.9788153005475	-0.0216760285514947	0.268129039201604	-0.0970635801713851	50	73	0	102	54	3	53.9813153713944	79.6628287872486	1.20784897673924	68.6242371584693	55.9422822386788	1.830638438954	26.81	DOWN_pEhEx_UP_U2AF84
EHI_151490A	14.9883175730069	12.6857869786329	0.0625944031210395	0.268043716942202	0.240625429411367	19	12	2	22	10	32	20.5128998411299	13.095259526671	4.83139590695695	14.8013060537875	10.3596818960516	19.5268100155093	26.8	UP_pEhEx_DOWN_U2AF84
EHI_013300A	9.31304640293518	9.99962207098254	-0.0216135766846691	0.267970686300537	-0.102620403354393	5	2	9	10	6	24	5.39813153713944	2.18254325444517	21.7412815813063	6.72786638808523	6.21580913763098	14.645107511632	26.8	DOWN_pEhEx_UP_U2AF84
EHI_074770A	27.2133044807376	22.6301974576818	0.0624933490497956	0.267793988089602	0.266062979288286	11	8	19	28	33	47	11.8758893817068	8.73017301778066	45.8982611160911	18.8380258866386	34.1869502569704	28.6800022102793	26.78	UP_pEhEx_DOWN_U2AF84
EHI_105330A	40.7993587373885	42.6155003854905	-0.0214623783253355	0.267589774244996	-0.0628317954177931	38	44	16	70	34	66	41.0257996822598	48.0159515977937	38.6511672556556	47.0950647165966	35.2229184465755	40.274045656988	26.76	DOWN_pEhEx_UP_U2AF84
EHI_095030A	145.643146865598	152.381668016097	-0.0214449698729809	0.267546525061038	-0.0652515345251786	199	175	23	251	128	224	214.84563517815	190.972534763952	55.561052930005	168.869446340939	132.603928269461	136.687670108565	26.75	DOWN_pEhEx_UP_U2AF84
EHI_179330A	320.470591908191	286.070856357184	0.0622714462197276	0.267246357066674	0.1638194438109	153	206	189	442	353	494	165.182825036467	224.801955207852	456.566913207432	297.371694353367	365.696770930623	301.445129614425	26.72	UP_pEhEx_DOWN_U2AF84
EHI_083110A	31.7508775338098	33.2533328272664	-0.0212983775059584	0.267182320364328	-0.0667024767104776	40	30	10	54	27	51	43.1850522971155	32.7381488166775	24.1569795347848	36.3304784956602	27.9711411193394	31.120853462218	26.72	DOWN_pEhEx_UP_U2AF84
EHI_127000A	7.22385682010222	6.17617215412926	0.0621771207102558	0.267013904891209	0.226056331543412	8	7	1	11	8	10	8.63701045942311	7.63890139055808	2.41569795347848	7.40065302689375	8.2877455168413	6.10212812984667	26.7	UP_pEhEx_DOWN_U2AF84
EHI_079930A	17.4584506614442	18.4918569607063	-0.0212186813381769	0.266984307095032	-0.0829645744713925	28	17	3	23	11	41	30.2295366079809	18.5516176627839	7.24709386043543	15.474092692596	11.3956500856568	25.0187253323713	26.7	DOWN_pEhEx_UP_U2AF84
EHI_096820A	20.9203982427327	17.2749996641298	0.0621395704461294	0.266921422567061	0.276224632565313	9	9	13	28	6	60	9.716636766851	9.82144464500325	31.4040733952202	18.8380258866386	6.21580913763098	36.61276877908	26.69	UP_pEhEx_DOWN_U2AF84
EHI_151400A	95.6934127041459	100.183376044059	-0.0211348655170986	0.266776050270814	-0.0661516126824816	130	93	25	177	63	168	140.351419965625	101.4882613317	60.3924488369619	119.083235069109	65.2659959451253	102.515752581424	26.68	DOWN_pEhEx_UP_U2AF84
EHI_051940A	13.3446017831779	13.9260441586006	-0.0209886611550555	0.266412757618971	-0.0615292486187523	12	13	6	21	14	19	12.9555156891347	14.1865311538936	14.4941877208709	14.128519414979	14.5035546544723	11.5940434467087	26.64	DOWN_pEhEx_UP_U2AF84
EHI_000730A	1067.71933985038	973.039010906672	0.0619254506332366	0.266394666911286	0.133962919240131	387	467	800	916	835	2757	417.815380974593	509.623849912946	1932.55836278278	616.272561148607	865.033438320311	1682.35672539873	26.64	UP_pEhEx_DOWN_U2AF84
EHI_085840A	106.038683779317	110.646685243031	-0.0209420931817093	0.26629703908162	-0.0613695637161026	126	112	31	157	131	130	136.032914735914	122.222422248929	74.8866365578328	105.627502292938	135.711832838276	79.3276656880067	26.63	DOWN_pEhEx_UP_U2AF84
EHI_111000A	133.631880041873	116.836576271905	0.0618573234589606	0.2662272807582	0.193772239268368	98	87	61	163	85	326	105.803378127933	94.9406315683647	147.357575162187	109.664222125789	88.0572961164388	198.929377033001	26.62	UP_pEhEx_DOWN_U2AF84
EHI_113910A	150.430570791154	127.41196564029	0.0618144546277008	0.266122006213578	0.239597012303307	34	56	114	171	81	403	36.7072944525482	61.1112111244647	275.389566696546	115.046515236257	83.9134233580182	245.915763632821	26.61	UP_pEhEx_DOWN_U2AF84
EHI_128450A	66.0026292560162	71.087172721064	-0.0208113240709528	0.265972072623549	-0.107065760879797	13	13	74	20	20	258	14.0351419965625	14.1865311538936	178.761648557407	13.4557327761705	20.7193637921033	157.434905750044	26.6	DOWN_pEhEx_UP_U2AF84
EHI_131550A	21.2650565866348	22.2403454662818	-0.0208001578348849	0.265944323172704	-0.0646945040693928	23	23	7	27	21	39	24.8314050708414	25.0992474261194	16.9098856743493	18.1652392478301	21.7553319817084	23.798299706402	26.59	DOWN_pEhEx_UP_U2AF84
EHI_197400A	28.0761613142719	29.6606472038372	-0.020755248415923	0.265832716376163	-0.0792043801003477	28	41	6	58	35	17	30.2295366079809	44.7421367161259	14.4941877208709	39.0216250508943	36.2588866361807	10.3736178207393	26.58	DOWN_pEhEx_UP_U2AF84
EHI_009860A	63.6045624017825	67.555341832116	-0.0207292465944829	0.265768096803248	-0.0869395981047796	70	112	3	136	95	9	75.5738415199522	122.222422248929	7.24709386043543	91.4989828779591	98.4169780124905	5.491915316862	26.58	DOWN_pEhEx_UP_U2AF84
EHI_163520A	9.56492933374033	10.1426100136614	-0.020723166589934	0.265752986700047	-0.0846027360751015	4	8	7	20	11	7	4.31850522971155	8.73017301778066	16.9098856743493	13.4557327761705	11.3956500856568	4.27148969089267	26.58	DOWN_pEhEx_UP_U2AF84
EHI_045430A	10.1508857778918	10.8984667771047	-0.0206910019632195	0.265673050062888	-0.10251956329811	0	7	10	13	4	28	0.539813153713944	7.63890139055808	24.1569795347848	8.7462263045108	4.14387275842065	17.0859587635707	26.57	DOWN_pEhEx_UP_U2AF84
EHI_056660A	40.1891950328551	42.4455339497764	-0.0205451662909577	0.265310599346546	-0.078805082422366	53	59	3	72	48	39	57.2201942936781	64.3850260061324	7.24709386043543	48.4406379942136	49.7264731010478	23.798299706402	26.53	DOWN_pEhEx_UP_U2AF84
EHI_126880A	1399.80255933556	1320.6003001334	0.0614659850103609	0.265268441865633	0.0840294719713212	1306	1599	340	2259	1449	1966	1409.99195750082	1744.94333192891	821.337304182682	1519.82501706845	1501.11790673788	1199.67839032786	26.53	UP_pEhEx_DOWN_U2AF84
EHI_087310A	15.9565806304483	16.7932765791147	-0.0204089221421487	0.264977669197275	-0.0737322191598748	12	14	9	16	13	38	12.9555156891347	15.2778027811162	21.7412815813063	10.7645862209364	13.4675864648671	23.1880868934173	26.5	DOWN_pEhEx_UP_U2AF84
EHI_054210A	24.69564557507	20.3712825157502	0.061228626266207	0.264689317685836	0.277719872082845	11	11	15	13	15	79	11.8758893817068	12.0039878994484	36.2354693021772	8.7462263045108	15.5395228440774	48.2068122257887	26.47	UP_pEhEx_DOWN_U2AF84
EHI_179960A	60.340270595605	53.2492206989989	0.0611930607396375	0.264602648667826	0.180360754569482	57	48	19	72	70	99	61.5386995233896	52.381038106684	45.8982611160911	48.4406379942136	72.5177732723614	60.411068485482	26.46	UP_pEhEx_DOWN_U2AF84
EHI_178610A	7.48076923523872	6.08605687399799	0.0611551089552721	0.264510195102732	0.297678811854637	10	7	0	23	6	2	10.7962630742789	7.63890139055808	1.20784897673924	15.474092692596	6.21580913763098	1.22042562596933	26.45	UP_pEhEx_DOWN_U2AF84
EHI_126950A	17.5627510663717	18.4733048704541	-0.0201908291742551	0.264444737477586	-0.0729231378880899	11	15	11	33	20	17	11.8758893817068	16.3690744083387	26.5726774882632	22.2019590806813	20.7193637921033	10.3736178207393	26.44	DOWN_pEhEx_UP_U2AF84
EHI_109830A	10.20273379674	10.8133677578687	-0.0201475995574177	0.26433909365647	-0.0838601411983882	14	14	1	25	9	8	15.1147683039904	15.2778027811162	2.41569795347848	16.8196659702131	9.32371370644647	4.88170250387734	26.43	DOWN_pEhEx_UP_U2AF84
EHI_062700A	273.198178920787	284.346078254334	-0.0201116093226452	0.264251139302991	-0.0577000395803466	346	358	40	581	323	176	373.550702370049	390.675242545685	96.6279181391391	390.889037147752	334.617725242468	107.397455085301	26.43	DOWN_pEhEx_UP_U2AF84
EHI_000710A	21.7872929415824	18.2739076067496	0.060873389259848	0.263824885879255	0.253701787473648	27	22	1	46	26	14	29.149910300553	24.0079757988968	2.41569795347848	30.9481853851921	26.9351729297342	8.54297938178534	26.38	UP_pEhEx_DOWN_U2AF84
EHI_189950A	27.1544595026415	28.5206875202678	-0.019747613904464	0.26336149009027	-0.0708196124876426	13	27	17	29	29	52	14.0351419965625	29.4643339350097	41.0668652091341	19.5108125254472	30.0430774985497	31.7310662752027	26.34	DOWN_pEhEx_UP_U2AF84
EHI_006710A	34.9494171924626	37.2906373552064	-0.0197232164469878	0.263301853031386	-0.0935450574447103	15	10	34	28	18	107	16.1943946114183	10.9127162722258	82.1337304182682	18.8380258866386	18.6474274128929	65.2927709893594	26.33	DOWN_pEhEx_UP_U2AF84
EHI_195030A	11.6859789611752	12.5078533965904	-0.019640692372983	0.263100125240286	-0.0980556177323103	7	7	9	6	3	44	7.55738415199522	7.63890139055808	21.7412815813063	4.03671983285114	3.10790456881549	26.8493637713253	26.31	DOWN_pEhEx_UP_U2AF84
EHI_080740A	52.4795738839223	44.1163973656955	0.0605625577329803	0.263071085151044	0.250441023474076	53	59	5	105	84	6	57.2201942936781	64.3850260061324	12.0784897673924	70.6425970748949	87.0213279268337	3.661276877908	26.31	UP_pEhEx_DOWN_U2AF84
EHI_105120A	47.354759784351	40.409122361126	0.0605416515394243	0.263020535282962	0.228828424844339	19	24	30	61	48	84	20.5128998411299	26.190519053342	72.4709386043543	41.0399849673199	49.7264731010478	51.257876290712	26.3	UP_pEhEx_DOWN_U2AF84
EHI_008220A	24.6171728269158	21.1594697781045	0.0605406344637156	0.263018076297749	0.218361607897195	25	25	4	52	21	29	26.9906576856972	27.2817906805646	9.66279181391391	34.9849052180432	21.7553319817084	17.6961715765553	26.3	UP_pEhEx_DOWN_U2AF84
EHI_007360A	128.921977418714	135.251592496376	-0.0195450600132976	0.262868262165639	-0.069147359027619	191	177	5	277	143	95	206.208624718727	193.155078018397	12.0784897673924	186.361898949961	148.143451113538	57.9702172335434	26.29	DOWN_pEhEx_UP_U2AF84
EHI_012330A	28.4860057705458	23.731855231655	0.0604241360698726	0.262736565385487	0.263428457855661	20	37	4	48	51	4	21.5925261485578	40.3770502072356	9.66279181391391	32.2937586628091	52.8343776698633	2.44085125193867	26.27	UP_pEhEx_DOWN_U2AF84
EHI_002210A	16.8859352262987	17.6031498625424	-0.0194332446753741	0.262601442207882	-0.0600115189982562	17	16	7	27	20	20	18.3536472262741	17.4603460355613	16.9098856743493	18.1652392478301	20.7193637921033	12.2042562596933	26.26	DOWN_pEhEx_UP_U2AF84
EHI_015360A	55.4617840806144	59.4352393244146	-0.0194238094625162	0.262578926459085	-0.0998245373730462	25	13	55	24	5	228	26.9906576856972	14.1865311538936	132.863387441316	16.1468793314045	5.17984094802581	139.128521360504	26.26	DOWN_pEhEx_UP_U2AF84
EHI_023490A	85.8868851707382	90.4917811277256	-0.0194183839843552	0.262565979287933	-0.0753489157694889	79	139	15	110	160	38	85.2904782868032	151.686756183939	36.2354693021772	74.0065302689375	165.754910336826	23.1880868934173	26.26	DOWN_pEhEx_UP_U2AF84
EHI_093710A	22.6249264855743	24.2222270588646	-0.0194140995635399	0.262555755062598	-0.0984184120193801	5	9	23	13	12	74	5.39813153713944	9.82144464500325	55.561052930005	8.7462263045108	12.431618275262	45.1557481608654	26.26	DOWN_pEhEx_UP_U2AF84
EHI_087710A	63.2357482552397	66.739882282912	-0.0192608183300176	0.262189949452647	-0.0778087725487911	78	95	6	141	90	10	84.2108519793753	103.670804586145	14.4941877208709	94.8629160720017	93.2371370644647	6.10212812984667	26.22	DOWN_pEhEx_UP_U2AF84
EHI_192500A	61.6230308540758	53.2386357550751	0.0601907139318672	0.26217339377281	0.210996038798406	67	66	7	96	74	74	72.3349625976685	72.0239273966905	16.9098856743493	64.5875173256182	76.6616460307821	45.1557481608654	26.22	UP_pEhEx_DOWN_U2AF84
EHI_063040A	48.0929139393298	51.1116791330758	-0.0192503113321693	0.262164873120556	-0.08782864643366	38	93	5	63	99	5	41.0257996822598	101.4882613317	12.0784897673924	42.3855582449369	102.560850770911	3.05106406492333	26.22	DOWN_pEhEx_UP_U2AF84
EHI_140510A	28.739536145339	30.3569633725764	-0.0191701704414631	0.261973600497127	-0.0789907072593261	33	45	3	67	33	14	35.6276681451203	49.1072232250162	7.24709386043543	45.076704800171	34.1869502569704	8.54297938178534	26.2	DOWN_pEhEx_UP_U2AF84
EHI_012080A	35.5177133414725	37.3239405866553	-0.0191223316037774	0.261859418399142	-0.0715626082466829	18	28	25	44	27	79	19.433273533702	30.5556055622323	60.3924488369619	29.602612107575	27.9711411193394	48.2068122257887	26.19	DOWN_pEhEx_UP_U2AF84
EHI_131660A	37.7411988144008	33.1744990125301	0.0600284813034946	0.261782667711477	0.18606557076445	34	31	12	73	28	58	36.7072944525482	33.8294204439001	28.9883754417417	49.1134246330222	29.0071093089446	35.3923431531107	26.18	UP_pEhEx_DOWN_U2AF84
EHI_163260A	603.664923544791	623.117375916108	-0.0190864791359741	0.261773843043031	-0.0457559730986623	258	313	502	743	557	1193	278.543587316395	341.568019320668	1212.6803726462	499.880472634732	577.034281610076	727.983885890708	26.18	DOWN_pEhEx_UP_U2AF84
EHI_006040A	97.878272210604	104.330824539684	-0.0190816825016014	0.261762393919761	-0.0921049253724908	43	18	99	33	12	407	46.4239312193992	19.6428892900065	239.154097394369	22.2019590806813	12.431618275262	248.356614884759	26.18	DOWN_pEhEx_UP_U2AF84
