pEhEx_mean	CDC5_mean	theta	prob	log2FC	CDC5_1	CDC5_2	CDC5_3	pEhEx_1	pEhEx_2	pEhEx_3	CDC5_1	CDC5_2	CDC5_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_138050A	11.7388632789138	43.1100980298676	-0.640567383500799	0.824134130578016	-1.8767331298452	20	29	77	20	6	14	32.1050323607269	38.4678185003831	64.8019475274489	16.3084845503285	7.60154847769294	10.0858828901852	82.41	DOWN_pEhEx_UP_CDC5
EHI_176850A	19.0215612633855	77.1844705737179	-0.63957581117053	0.824115615076177	-2.02067494264746	63	27	122	21	24	12	101.13085193629	35.8148655003566	102.673215562971	17.123908777845	30.4061939107718	8.64504247730162	82.41	DOWN_pEhEx_UP_CDC5
EHI_020240A	57.5499268211907	30.1921425195022	0.318876524937581	0.824057429030011	0.930640955680475	25	30	15	81	48	57	40.1312904509086	39.7942950003963	12.6237560118407	66.0493624288305	60.8123878215436	41.0639517671827	82.41	UP_pEhEx_DOWN_CDC5
EHI_184470A	33396.9276366326	49512.3459534506	-0.465708597298785	0.82402841806394	-0.568072920003575	13837	20436	128706	37211	28876	41590	22211.8666387689	27107.8737542699	108316.876083998	30342.7509301137	36583.7189736436	29962.2763859145	82.4	DOWN_pEhEx_UP_CDC5
EHI_029090A	164.550012404354	361.665727233132	-0.504670871093378	0.823966330268962	-1.13613075419565	222	223	566	253	181	72	356.365859204068	295.804259502946	476.336393513455	206.302329561656	229.31337907707	51.8702548638097	82.4	DOWN_pEhEx_UP_CDC5
EHI_140270A	11.7557485374358	5.92298043809759	0.318699892839383	0.823937713323478	0.988971177867058	4	7	3	13	10	15	6.42100647214538	9.28533550009246	2.52475120236814	10.6005149577135	12.6692474628216	10.806303096627	82.39	UP_pEhEx_DOWN_CDC5
EHI_169820A	371.694602375934	656.034411049633	-0.38654783501294	0.823932116019886	-0.819653752660298	288	296	1445	539	456	122	462.312465994467	392.63704400391	1216.08849580732	439.513658631354	577.717684304664	87.8912651858998	82.39	DOWN_pEhEx_UP_CDC5
EHI_199065A	5.37648230494791	16.798197646543	-0.467027669696666	0.82391177524658	-1.64357198009667	8	8	35	10	5	2	12.8420129442908	10.6118120001057	29.4554306942949	8.15424227516426	6.33462373141079	1.4408404128836	82.39	DOWN_pEhEx_UP_CDC5
EHI_153080A	12230.4157027329	15192.4215844978	-0.467195671413649	0.823896795399386	-0.312878404618953	8911	9377	24627	16516	12934	8533	14304.3971683219	12438.3701406239	20725.68262024	13467.5465416613	16386.4046684134	6147.3456215679	82.39	DOWN_pEhEx_UP_CDC5
EHI_134340A	30.8155348648687	90.6753541438387	-0.467752144502697	0.823846806395825	-1.55705264266658	48	82	115	69	27	2	77.0520776657445	108.771073001083	96.782129424112	56.2642716986334	34.2069681496182	1.4408404128836	82.38	DOWN_pEhEx_UP_CDC5
EHI_054670A	27.5971891369649	74.7185198319635	-0.468504258281133	0.823778752267731	-1.43694454432779	42	40	135	40	32	12	67.4205679575265	53.0590600005284	113.613804106566	32.6169691006571	40.541591881029	8.64504247730162	82.38	DOWN_pEhEx_UP_CDC5
EHI_045590A	23.3541989286838	80.7148819408542	-0.469254373963906	0.823710518973925	-1.7891527371605	58	69	77	15	44	3	93.104593846108	91.5268785009114	64.8019475274489	12.2313634127464	55.7446888364149	2.16126061932541	82.37	DOWN_pEhEx_UP_CDC5
EHI_118070A	113.612873194611	64.9398325614949	0.318346090993439	0.823698363950967	0.806950742374337	47	66	44	127	97	143	75.4468260477082	87.5474490008718	37.0296843013994	103.558876894586	122.891700389369	103.020089521178	82.37	UP_pEhEx_DOWN_CDC5
EHI_139380A	535.342025423007	350.344979038934	0.318256651232794	0.823637534457517	0.61168469112492	270	243	389	393	344	1064	433.417936869813	322.33378950321	327.376072573735	320.461721413956	435.822112721062	766.527099654077	82.36	UP_pEhEx_DOWN_CDC5
EHI_193440A	1269.45656369229	1931.41939497997	-0.470292485342292	0.823615435372039	-0.605450438101471	1652	1864	940	1701	891	1610	2651.87567299604	2472.55219602462	791.08871007535	1387.03661100544	1128.8299489374	1159.8765323713	82.36	DOWN_pEhEx_UP_CDC5
EHI_010060A	633.028282725593	1027.46451620156	-0.470636838964419	0.823583790711692	-0.698746707265263	536	549	1945	670	457	967	860.414867267481	728.235598507252	1636.88036286868	546.334232436006	578.984609050946	696.646339629222	82.36	DOWN_pEhEx_UP_CDC5
EHI_028930A	14.41377413506	37.5349604726409	-0.502244474622893	0.823516355440181	-1.38078682022836	29	30	35	21	13	12	46.552296923054	39.7942950003963	29.4554306942949	17.123908777845	16.470021701668	8.64504247730162	82.35	DOWN_pEhEx_UP_CDC5
EHI_166370A	28.414826583669	86.6367360188149	-0.471559254942396	0.823498864526638	-1.60833498078207	51	107	52	60	24	7	81.8678325198536	141.932985501413	43.7623541743811	48.9254536509856	30.4061939107718	5.04294144509261	82.35	DOWN_pEhEx_UP_CDC5
EHI_078300A	8943.2433595841	11583.4705418228	-0.385684192388606	0.823477862397284	-0.37319752654645	5006	5907	24560	10516	9944	7087	8035.88959988994	7835.49668557803	20669.2965100538	8575.00117656274	12598.2996770298	5105.61800305305	82.35	DOWN_pEhEx_UP_CDC5
EHI_107090A	27.0873545439339	75.3317195698469	-0.472255193308122	0.823434798262446	-1.47563796035436	45	51	113	47	30	6	72.2363228116355	67.6503015006737	95.0989619558665	38.324938693272	38.0077423884647	4.32252123865081	82.34	DOWN_pEhEx_UP_CDC5
EHI_069280A	94.6716858266522	49.5867571415197	0.317946672306465	0.823426727472847	0.932978133004126	28	31	82	156	102	34	44.9470453050176	41.1207715004095	69.0098661980624	127.206179492562	129.22632412078	24.4942870190213	82.34	UP_pEhEx_DOWN_CDC5
EHI_105060A	5451.05482952781	6973.30681269573	-0.501673547693599	0.823421743916095	-0.355307527215164	3745	4280	12065	7213	5144	4933	6011.66730954611	5677.31942005653	10153.7077521905	5881.65495307598	6517.06089487542	3553.83287837741	82.34	DOWN_pEhEx_UP_CDC5
EHI_131230A	571.930601436964	1173.88895061173	-0.501250587258962	0.823353968145087	-1.03738393172547	599	1727	441	680	844	118	961.54571920377	2290.82491552281	371.138426748116	554.48847471117	1069.28448586214	85.0095843601326	82.34	DOWN_pEhEx_UP_CDC5
EHI_141220A	4.96642101206196	15.9196768820545	-0.473341269097678	0.82333538320356	-1.68053258258149	9	15	18	11	4	1	14.4472645623271	19.8971475001981	15.1485072142088	8.96966650268069	5.06769898512863	0.720420206441802	82.33	DOWN_pEhEx_UP_CDC5
EHI_103320A	20.5844900667078	57.1999530371733	-0.473741609862618	0.82329866445388	-1.47445625285175	41	36	76	30	25	7	65.8153163394901	47.7531540004755	63.9603637933262	24.4627268254928	31.6731186570539	5.04294144509261	82.33	DOWN_pEhEx_UP_CDC5
EHI_133530A	417.16876395746	799.243765275055	-0.473852439231622	0.823288470140244	-0.938004446629804	485	870	642	657	550	23	778.547034747627	1154.03455501149	540.296757306782	535.733717478292	696.808610455187	16.5696647481614	82.33	DOWN_pEhEx_UP_CDC5
EHI_108640A	65.8873152811979	23.7790519093344	0.317734224064569	0.823282512901	1.47030954750993	14	4	56	8	4	233	22.4735226525088	5.30590600005284	47.1286891108719	6.52339382013141	5.06769898512863	167.85790810094	82.33	UP_pEhEx_DOWN_CDC5
EHI_161660A	18.8658356956121	57.7892904570863	-0.474164613197669	0.823260453118894	-1.61502614816662	32	47	79	32	24	0	51.368051777163	62.3443955006208	66.4851149956943	26.0935752805256	30.4061939107718	0.360210103220901	82.33	DOWN_pEhEx_UP_CDC5
EHI_181560A	6996.05817122826	9806.27700121951	-0.47417472224533	0.823259549487239	-0.487163229379988	6979	10808	5507	12367	6465	3334	11203.0510422756	14336.5580121428	4634.60162381378	10084.3514216956	8190.66848471415	2401.88096827697	82.33	DOWN_pEhEx_UP_CDC5
EHI_082580A	8.42691230335263	20.876634075394	-0.385038252746996	0.823127178221861	-1.30881310934906	17	11	27	15	9	2	27.2892775066179	14.5912415001453	22.7227608213132	12.2313634127464	11.4023227165394	1.4408404128836	82.31	DOWN_pEhEx_UP_CDC5
EHI_054160A	48.2519852702286	25.9826385319097	0.317473106340821	0.823105554665189	0.893040357936948	20	21	24	41	33	87	32.1050323607269	27.8560065002774	20.1980096189451	33.4323933281735	41.8085166273112	62.6765579604368	82.31	UP_pEhEx_DOWN_CDC5
EHI_001840A	204.055179681336	115.773028432201	0.317399089141305	0.823055452477693	0.817660143302043	73	128	84	167	124	399	117.183368116653	169.788992001691	70.6930336663079	136.175845995243	157.098668538988	287.447662370279	82.31	UP_pEhEx_DOWN_CDC5
EHI_038900A	7.95985192791565	20.466384883583	-0.477285852214276	0.822987741234787	-1.36244279326301	12	17	26	14	6	6	19.2630194164361	22.5501005002246	21.8811770871905	11.41593918523	7.60154847769294	4.32252123865081	82.3	DOWN_pEhEx_UP_CDC5
EHI_154200A	118.112100185205	291.519572437549	-0.477368684735128	0.822980797509298	-1.30343597676535	171	207	428	148	181	6	274.498026684215	274.580635502734	360.197838204521	120.682785672431	229.31337907707	4.32252123865081	82.3	DOWN_pEhEx_UP_CDC5
EHI_025290A	1396.24920408864	2054.47276352553	-0.477551478943938	0.822965450977865	-0.557211746271425	1673	1829	1429	2185	801	1728	2685.5859569748	2426.12551852416	1202.62315606136	1781.70193712339	1014.80672177201	1244.88611673143	82.3	DOWN_pEhEx_UP_CDC5
EHI_125310A	112.755618680241	241.781519941671	-0.477814205961696	0.822943337649198	-1.10050465382864	171	213	226	140	122	87	274.498026684215	282.539494502814	190.197923911733	114.1593918523	154.564819046423	62.6765579604368	82.29	DOWN_pEhEx_UP_CDC5
EHI_030710A	39296.8615541131	44813.7093816811	-0.498164632911313	0.822927190896247	-0.189526051990817	30103	31056	59073	37407	30365	61212	48322.8894577481	41195.0541844102	49714.875925831	30502.574078707	38470.1699208577	44098.3616767156	82.29	DOWN_pEhEx_UP_CDC5
EHI_098210A	54.8004306059825	148.957864392211	-0.478295134937105	0.822904924405395	-1.44264515962497	58	87	311	65	71	27	93.104593846108	115.403455501149	261.732541312164	53.0025747885677	89.9516569860332	19.4513455739286	82.29	DOWN_pEhEx_UP_CDC5
EHI_023890A	386.609825204532	626.136620778952	-0.478370365262239	0.822899005937038	-0.695599180119095	387	458	856	535	296	434	621.232376180065	607.52623700605	720.395676409042	436.251961721288	375.009724899519	312.662369595742	82.29	DOWN_pEhEx_UP_CDC5
EHI_003240.mRNA	22.455847414037	92.6345205212619	-0.479119552978752	0.822839788015852	-2.04445875217103	44	116	75	74	5	0	70.6310711935992	153.871274001532	63.1187800592035	60.3413928362155	6.33462373141079	0.360210103220901	82.28	DOWN_pEhEx_UP_CDC5
EHI_150530A	36.0493940203033	17.6946981154661	0.317046862907228	0.822817386522939	1.02665785985409	6	9	41	50	31	35	9.63150970821807	11.9382885001189	34.5049330990312	40.7712113758213	39.2746671347469	25.2147072254631	82.28	UP_pEhEx_DOWN_CDC5
EHI_145610A	156.865976934146	390.922434187095	-0.479718947078136	0.822795125306431	-1.31734990373832	242	538	119	238	203	24	388.470891564795	713.644357007106	100.148464360603	194.070966148909	257.185723495278	17.2900849546032	82.28	DOWN_pEhEx_UP_CDC5
EHI_109000A	14.4183989203809	47.6862861307991	-0.496865136391007	0.822786056885606	-1.72566345761329	31	44	47	21	20	1	49.7628001591267	58.3649660005812	39.5544355037675	17.123908777845	25.3384949256432	0.720420206441802	82.28	DOWN_pEhEx_UP_CDC5
EHI_169250A	13.4877101966553	36.6054575022747	-0.480176933564358	0.822761577874162	-1.44041331244123	14	25	71	11	11	22	22.4735226525088	33.1619125003302	59.7524451227126	8.96966650268069	13.9361722091037	15.8492445417196	82.28	DOWN_pEhEx_UP_CDC5
EHI_172850A	12.9561903052842	31.4661903413039	-0.480365625441776	0.822747704800024	-1.28016095572799	22	21	41	20	7	17	35.3155355967996	27.8560065002774	34.5049330990312	16.3084845503285	8.8684732239751	12.2471435095106	82.27	DOWN_pEhEx_UP_CDC5
EHI_135580A	22.5006563348623	59.5893720294199	-0.496107122986847	0.822716171821223	-1.40508795910568	40	52	61	41	16	17	64.2100647214538	68.9767780006869	51.3366077814855	33.4323933281735	20.2707959405145	12.2471435095106	82.27	DOWN_pEhEx_UP_CDC5
EHI_155250A	98.7019220733614	241.984322537023	-0.480905259108921	0.822710452794452	-1.29376349808539	148	157	367	186	104	15	237.577239469379	208.256810502074	308.861230423036	151.668906318055	131.760173613344	10.806303096627	82.27	DOWN_pEhEx_UP_CDC5
EHI_098020A	10.4958225479685	36.4982522615037	-0.481138532773164	0.822695203787742	-1.79801214767119	30	19	47	26	1	11	48.1575485410903	25.203053500251	39.5544355037675	21.2010299154271	1.26692474628216	7.92462227085982	82.27	DOWN_pEhEx_UP_CDC5
EHI_069420A	7.17829989900588	23.7454885423685	-0.495304163223444	0.822646756221395	-1.72593933543103	14	10	46	7	10	4	22.4735226525088	13.2647650001321	38.7128517696448	5.70796959261498	12.6692474628216	2.88168082576721	82.26	DOWN_pEhEx_UP_CDC5
EHI_076140A	17.1761978181501	54.1178814805169	-0.495145516129805	0.822635454535624	-1.65569465220906	30	47	69	23	24	3	48.1575485410903	62.3443955006208	58.0692776544672	18.7547572328778	30.4061939107718	2.16126061932541	82.26	DOWN_pEhEx_UP_CDC5
EHI_110740A	5386.87104847106	12461.5900374906	-1.0221953988502	0.822613175656699	-1.20996872558009	8364	13941	7714	8562	7195	70	13426.324533256	18492.4088866841	6491.97692502261	6981.66223599564	9115.52354950012	50.4294144509261	82.26	DOWN_pEhEx_UP_CDC5
EHI_124440A	4.78719169744235	12.5171471645377	-0.482654852502536	0.82260154071344	-1.38665430571541	6	9	21	8	3	5	9.63150970821807	11.9382885001189	17.673258416577	6.52339382013141	3.80077423884647	3.60210103220901	82.26	DOWN_pEhEx_UP_CDC5
EHI_049740A	28.1682264732788	68.4127107524728	-0.494526270341984	0.822591547885626	-1.28019566414554	48	51	80	36	29	23	77.0520776657445	67.6503015006737	67.326698729817	29.3552721905913	36.7408176421826	16.5696647481614	82.26	DOWN_pEhEx_UP_CDC5
EHI_035160A	16.35249726198	55.9000191788234	-0.493616563968864	0.822534518739737	-1.77333780517415	33	65	40	32	18	0	52.9733033951994	86.2209725008586	33.6633493649085	26.0935752805256	22.8046454330788	0.360210103220901	82.25	DOWN_pEhEx_UP_CDC5
EHI_183480A	5665.9425931668	8436.66056672868	-0.483942213562979	0.822534102834037	-0.574356073976429	3206	3320	20424	5806	5003	7416	5146.43668742452	4403.90198004385	17188.5061857223	4734.35306496037	6338.42450564963	5342.6362509724	82.25	DOWN_pEhEx_UP_CDC5
EHI_026330A	101.507049358451	243.360855176604	-0.493361459184539	0.82252111228361	-1.26151720614394	121	152	437	191	82	55	194.235445782398	201.624428002008	367.772091811625	155.746027455637	103.887829195137	39.6231113542991	82.25	DOWN_pEhEx_UP_CDC5
EHI_092720A	33.3450865461624	14.9557131862815	0.316585893916259	0.822504433700749	1.15677748432336	6	5	37	15	31	61	9.63150970821807	6.63238250006605	31.1385981625404	12.2313634127464	39.2746671347469	43.9456325929499	82.25	UP_pEhEx_DOWN_CDC5
EHI_118910A	113.725228469823	64.9303917155115	0.316545942671167	0.822477331111614	0.808586514882878	31	62	84	151	119	84	49.7628001591267	82.241543000819	70.6930336663079	123.12905835498	150.764044807577	60.5152973411113	82.25	UP_pEhEx_DOWN_CDC5
EHI_152710A	639.51132030008	963.480108477388	-0.383837093451049	0.822455900277066	-0.591284984499273	509	489	1853	922	572	550	817.073073580499	648.647008506459	1559.45465932939	751.821137770145	724.680954873394	396.231113542991	82.25	DOWN_pEhEx_UP_CDC5
EHI_022870A	10.722450865503	31.5041734687508	-0.48633077096433	0.822443897314295	-1.55490825517179	19	17	54	21	8	6	30.4997807426905	22.5501005002246	45.4455216426265	17.123908777845	10.1353979702573	4.32252123865081	82.24	DOWN_pEhEx_UP_CDC5
EHI_140300A	7.21764208945144	26.2727192349261	-0.486717503907014	0.82243444121353	-1.86396601826451	16	14	45	7	12	1	25.6840258885815	18.5706710001849	37.8712680355221	5.70796959261498	15.2030969553859	0.720420206441802	82.24	DOWN_pEhEx_UP_CDC5
EHI_005140A	295.516981311351	591.380046127408	-0.486781029902047	0.822432883808381	-1.00084453155415	287	419	995	355	407	103	460.707214376431	555.793653505535	837.375815452099	289.475600768331	515.638371736838	74.2032812635056	82.24	DOWN_pEhEx_UP_CDC5
EHI_081390A	8.10376745832433	20.8171488414725	-0.490618880762257	0.822423167367047	-1.36110780676919	12	16	29	13	7	6	19.2630194164361	21.2236240002113	24.4059282895587	10.6005149577135	8.8684732239751	4.32252123865081	82.24	DOWN_pEhEx_UP_CDC5
EHI_161070A	2853.81349326996	3683.74845191677	-0.487880113835363	0.822414042762489	-0.36828349635253	2267	2729	5000	4840	1748	2971	3639.10541808839	3619.95436853605	4207.91867061356	3946.6532611795	2214.58445650121	2140.36843333859	82.24	DOWN_pEhEx_UP_CDC5
EHI_122720A	61.2468923797437	164.641363854145	-0.489898662168393	0.822410621834641	-1.42661828852672	74	112	297	84	79	19	118.788619734689	148.565368001479	249.950369034446	68.4956351113798	100.08705495629	13.6879839223942	82.24	DOWN_pEhEx_UP_CDC5
EHI_140020A	47.5390674108564	138.709707528113	-0.489873985233554	0.822410532164092	-1.54488325061219	70	103	220	52	73	10	112.367613262544	136.627079501361	185.148421506997	42.4020598308542	92.4855064785975	7.20420206441802	82.24	DOWN_pEhEx_UP_CDC5
EHI_091130A	11.131685494864	52.2183078282372	-0.489149314573596	0.82240791056925	-2.22988365315519	21	71	41	0	24	4	33.7102839787632	94.1798315009378	34.5049330990312	0.407712113758213	30.4061939107718	2.88168082576721	82.24	DOWN_pEhEx_UP_CDC5
EHI_079930A	21.8441701860834	56.3850366045765	-0.488763690764227	0.822406524684652	-1.36806405080123	33	40	83	23	11	41	52.9733033951994	53.0590600005284	69.8514499321851	18.7547572328778	13.9361722091037	29.5372284641139	82.24	DOWN_pEhEx_UP_CDC5
EHI_049600A	27.2798908425584	11.8156192487586	0.316434544522368	0.82240179957308	1.20714262960803	6	11	15	19	5	75	9.63150970821807	14.5912415001453	12.6237560118407	15.4930603228121	6.33462373141079	54.0315154831351	82.24	UP_pEhEx_DOWN_CDC5
EHI_135150A	313.73515643114	200.852308406953	0.316164943090056	0.822219244624475	0.643412160832808	150	191	148	404	222	412	240.787742705452	253.357011502523	124.554392650161	329.431387916636	281.257293674639	296.813125054022	82.22	UP_pEhEx_DOWN_CDC5
EHI_196530A	129.138208257906	73.8441181654452	0.315945068684452	0.822070615900855	0.806360998429909	29	49	144	141	102	179	46.552296923054	64.9973485006472	121.188057713671	114.974816079816	129.22632412078	128.955216953083	82.21	UP_pEhEx_DOWN_CDC5
EHI_050500A	146.530563057648	86.4534524028367	0.31593810446606	0.822065912021998	0.761206128313117	46	57	144	178	151	129	73.8415744296718	75.6091605007529	121.188057713671	145.145512497924	191.305636688606	92.9342066309924	82.21	UP_pEhEx_DOWN_CDC5
EHI_001810A	534.8556915582	798.073271121584	-0.382906173288937	0.821914916086487	-0.577371513296673	470	507	1266	847	447	431	754.468260477082	672.523585506697	1065.44500739935	690.664320706413	566.315361588124	310.501108976417	82.19	DOWN_pEhEx_UP_CDC5
EHI_183100A	31.2940840799234	72.5273309627976	-0.382128208459682	0.82144379630507	-1.21263480620284	33	39	147	54	31	13	52.9733033951994	51.7325835005152	123.712808916039	44.032908285887	39.2746671347469	9.36546268374342	82.14	DOWN_pEhEx_UP_CDC5
EHI_120310A	97.9873146994535	204.506783120227	-0.382087752029591	0.82141909814692	-1.06148179839744	86	132	393	147	119	29	138.051639151126	175.094898001744	330.742407510226	119.867361444915	150.764044807577	20.8921859868123	82.14	DOWN_pEhEx_UP_CDC5
EHI_059540A	95.097614874385	176.098317441992	-0.382000525102922	0.821365876574217	-0.888900062101127	113	141	212	145	88	69	181.393432838107	187.033186501862	178.415751634015	118.236512989882	111.48937767283	49.7089942444843	82.14	DOWN_pEhEx_UP_CDC5
EHI_152540A	189.045864881077	109.844430212671	0.314525767366099	0.821110021416931	0.783274574580139	73	108	94	261	205	118	117.183368116653	143.259462001427	79.108871007535	212.825723381787	259.719572987842	85.0095843601326	82.11	UP_pEhEx_DOWN_CDC5
