logFC	logCPM	PValue	FDR	U2AF84_1	U2AF84_2	pEhEx_1	pEhEx_2	U2AF84_1	U2AF84_2	pEhEx_1	pEhEx_2	DE	Regulation
EHI_176970A	0.0863908414986958	6.09957553987152	0.769508136949529	0.999223041116733	440	466	642	488	67.9962596280148	72.7066459670176	60.778235489651	71.8546495278599	0.08	DOWN_pEhEx_UP_U2AF84
EHI_176990A	0.173099565130867	1.80053305778355	0.760149812356112	0.999223041116733	21	23	29	23	3.24527602770071	3.58852544472404	2.74543431339545	3.38659208840323	0.08	DOWN_pEhEx_UP_U2AF84
EHI_177180A	-0.0907052113167293	4.02770560064566	0.761219055713012	0.999223041116733	102	98	165	119	15.7627692774034	15.2902388514329	15.6205745417327	17.5219329791298	0.08	UP_pEhEx_DOWN_U2AF84
EHI_178720A	0.269376511315221	0.545835543083276	0.766563712967275	0.999223041116733	9	8	12	7	1.3908325833003	1.24818276338228	1.13604178485329	1.03070193994881	0.08	DOWN_pEhEx_UP_U2AF84
EHI_182030A	0.120144268066749	3.41668776806269	0.752557727008154	0.999223041116733	73	67	124	55	11.2811976201025	10.4535306433266	11.739098443484	8.09837238531208	0.08	DOWN_pEhEx_UP_U2AF84
EHI_182570A	0.262079422365717	0.320987175124079	0.756913034443506	0.999223041116733	7	7	12	4	1.08175867590024	1.09215991795949	1.13604178485329	0.588972537113606	0.08	DOWN_pEhEx_UP_U2AF84
EHI_182660A	0.256676035687892	0.4804869155348	0.761212725431669	0.999223041116733	9	7	11	7	1.3908325833003	1.09215991795949	1.04137163611552	1.03070193994881	0.08	DOWN_pEhEx_UP_U2AF84
EHI_182810A	-0.212569998929241	1.13875015739973	0.770036153463702	0.999223041116733	13	10	27	10	2.00898039810044	1.56022845422785	2.5560940159199	1.47243134278401	0.08	UP_pEhEx_DOWN_U2AF84
EHI_182820A	0.107538901466787	3.8846015087805	0.750846715344152	0.999223041116733	109	85	146	96	16.8445279533037	13.2619418609367	13.821841715715	14.1353408907265	0.08	DOWN_pEhEx_UP_U2AF84
EHI_183060A	0.0942516641957064	5.16770962837847	0.761980164302415	0.999223041116733	263	212	385	221	40.6432188231088	33.0768432296303	36.4480072640431	32.5407326755267	0.08	DOWN_pEhEx_UP_U2AF84
EHI_184010A	0.09922640921743	3.91174271667312	0.769706346148793	0.999223041116733	88	109	148	99	13.599251925603	17.0064901510835	14.0111820131906	14.5770702935617	0.08	DOWN_pEhEx_UP_U2AF84
EHI_189870A	0.251439966483088	0.405824430448404	0.752301369875467	0.999223041116733	8	7	11	6	1.23629562960027	1.09215991795949	1.04137163611552	0.883458805670409	0.08	DOWN_pEhEx_UP_U2AF84
EHI_192780A	0.0945560490839357	5.51846509000057	0.754234938091786	0.999223041116733	276	330	439	317	42.6521992212093	51.4875389895189	41.5601952958829	46.6760735662533	0.08	DOWN_pEhEx_UP_U2AF84
EHI_194450A	0.0893925089461621	6.29353499383445	0.76770253948052	0.999223041116733	515	523	706	576	79.5865311555173	81.5999481561163	66.8371250088686	84.8120453443592	0.08	DOWN_pEhEx_UP_U2AF84
EHI_197350A	0.151602897434482	1.38584309530001	0.772998522245509	0.999223041116733	15	17	25	14	2.3180543055005	2.65238837218734	2.36675371844435	2.06140387989762	0.08	DOWN_pEhEx_UP_U2AF84
EHI_200200A	-0.0986974988941117	3.8103098583546	0.76573863218694	0.999223041116733	82	89	141	103	12.6720302034028	13.8860332426278	13.3484909720262	15.1660428306753	0.08	UP_pEhEx_DOWN_U2AF84
EHI_201210A	0.120813330847694	2.66834712209043	0.768383926261566	0.999223041116733	45	37	71	33	6.95416291650151	5.77284528064303	6.72158056038197	4.85902343118725	0.08	DOWN_pEhEx_UP_U2AF84
EHI_044590A	-0.0764219857395681	9.78569939731313	0.775471016510256	0.999414247400786	5522	5542	9672	6084	853.353058331586	864.678609333072	915.649678591752	895.827228949794	0.06	UP_pEhEx_DOWN_U2AF84
EHI_080580A	-0.439850757733524	0.172093131472149	0.775596640523097	0.999414247400786	9	0	15	3	1.3908325833003	0	1.42005223106661	0.441729402835204	0.06	UP_pEhEx_DOWN_U2AF84
EHI_087550A	0.207102136429836	0.424772223665683	0.775633279457222	0.999414247400786	8	7	14	4	1.23629562960027	1.09215991795949	1.32538208232884	0.588972537113606	0.06	DOWN_pEhEx_UP_U2AF84
EHI_099300A	-0.0869781778658387	5.89465790084809	0.775468983995777	0.999414247400786	408	332	573	461	63.0510771096137	51.7995846803645	54.2459952267446	67.8790849023431	0.06	UP_pEhEx_DOWN_U2AF84
EHI_109830A	0.188036985783746	1.19632673824787	0.775447059549564	0.999414247400786	14	14	25	9	2.16351735180047	2.18431983591898	2.36675371844435	1.32518820850561	0.06	DOWN_pEhEx_UP_U2AF84
EHI_119480A	-0.294925944875903	0.484093690442489	0.775188822341435	0.999414247400786	6	7	16	6	0.927221722200202	1.09215991795949	1.51472237980439	0.883458805670409	0.06	UP_pEhEx_DOWN_U2AF84
EHI_175400A	0.18929507288459	3.37288277323793	0.775350279702844	0.999414247400786	36	103	63	89	5.56333033320121	16.0703530785468	5.96421937047977	13.1046389507777	0.06	DOWN_pEhEx_UP_U2AF84
EHI_000480A	-0.0400512952345755	1.70227687832386	1	1	21	17	34	19	3.24527602770071	2.65238837218734	3.21878505708432	2.79761955128963	0	UP_pEhEx_DOWN_U2AF84
EHI_000560A	-0.0408286730510232	2.62810626628677	0.946256523462912	1	23	52	63	41	3.55434993510077	8.1131879619848	5.96421937047977	6.03696850541446	0	UP_pEhEx_DOWN_U2AF84
EHI_000650A	0.10107093053678	3.23224605128688	0.787493807673735	1	69	53	103	53	10.6630498053023	8.26921080740758	9.75102531999074	7.80388611675528	0	DOWN_pEhEx_UP_U2AF84
EHI_000710A	-0.113906096116277	2.08000537080807	0.796668543892149	1	27	22	46	26	4.17249774990091	3.43250259930126	4.35482684193761	3.82832149123844	0	UP_pEhEx_DOWN_U2AF84
EHI_000780A	0.104407583121282	1.91980275785487	0.903216903957755	1	20	27	28	29	3.09073907400067	4.21261682641518	2.65076416465768	4.27005089407364	0	DOWN_pEhEx_UP_U2AF84
EHI_000800A	0.0615846519976467	5.03489385265782	0.8325805101685	1	225	203	344	211	34.7708145825076	31.6726376208253	32.5665311657943	31.0683013327427	0	DOWN_pEhEx_UP_U2AF84
EHI_001050A	-0.022693057658257	6.18398311106809	0.940298360288012	1	499	427	774	494	77.1139398963168	66.621754995529	73.2746951230372	72.7381083335303	0	UP_pEhEx_DOWN_U2AF84
EHI_001100A	0.128473860866351	1.55419089331958	0.862016157327831	1	20	16	25	19	3.09073907400067	2.49636552676455	2.36675371844435	2.79761955128963	0	DOWN_pEhEx_UP_U2AF84
EHI_001180A	-0.1120154638992	0.110092237526336	0.999999999999995	1	8	2	11	4	1.23629562960027	0.312045690845569	1.04137163611552	0.588972537113606	0	UP_pEhEx_DOWN_U2AF84
EHI_001810A	-0.0663033532686539	6.1635718737068	0.826273275969158	1	472	427	847	447	72.9414421464159	66.621754995529	80.1856159808947	65.8176810224454	0	UP_pEhEx_DOWN_U2AF84
EHI_001850A	-0.0220850723510861	4.38634050202221	0.961598406392135	1	131	133	235	131	20.2443409347044	20.7510384412303	22.2474849533769	19.2888505904706	0	UP_pEhEx_DOWN_U2AF84
EHI_001990A	0.0878650911148933	1.85467875873116	0.934967195331105	1	27	17	54	8	4.17249774990091	2.65238837218734	5.11218803183981	1.17794507422721	0	DOWN_pEhEx_UP_U2AF84
EHI_002150A	0.0258204457774438	1.80324523269354	1	1	24	18	36	20	3.70888688880081	2.80841121761012	3.40812535455987	2.94486268556803	0	DOWN_pEhEx_UP_U2AF84
EHI_002160A	0.0533413957414302	7.70177370318907	0.85776840901056	1	1414	1314	1930	1532	218.515252531848	205.014018885539	182.713387063904	225.576481714511	0	DOWN_pEhEx_UP_U2AF84
EHI_002210A	-0.0885409083565026	1.54459653290602	0.928295385103892	1	17	16	27	20	2.62712821290057	2.49636552676455	2.5560940159199	2.94486268556803	0	UP_pEhEx_DOWN_U2AF84
EHI_002990A	0.0245814382587117	2.81385247288134	0.972230892884524	1	53	35	83	37	8.19045854610178	5.46079958979746	7.85762234523526	5.44799596830085	0	DOWN_pEhEx_UP_U2AF84
EHI_004370A	-0.0875798088704327	5.07197421412285	0.801488920477308	1	249	168	329	256	38.4797014713084	26.2118380310278	31.1464789347277	37.6942423752708	0	UP_pEhEx_DOWN_U2AF84
EHI_004470A	-0.128702462838698	0.577024978479046	1	1	7	8	18	5	1.08175867590024	1.24818276338228	1.70406267727993	0.736215671392007	0	UP_pEhEx_DOWN_U2AF84
EHI_004750A	0.0479717898656958	5.50989169952738	0.876692137359479	1	268	325	473	301	41.415903591609	50.707424762405	44.7789803529672	44.3201834177988	0	DOWN_pEhEx_UP_U2AF84
EHI_004760A	-0.0408519811376937	6.26962459187434	0.890937289073424	1	479	497	737	586	74.0232008223161	77.5433541751239	69.7718996197396	86.2844766871432	0	UP_pEhEx_DOWN_U2AF84
EHI_004790A	-0.0413574379722745	9.33625533092492	0.883554989218757	1	3935	4266	6325	4836	608.102912809632	665.593458573599	598.788690766422	712.067797370349	0	UP_pEhEx_DOWN_U2AF84
EHI_004800A	0.0563156352666023	3.70617818349499	0.889024543552614	1	82	86	165	63	12.6720302034028	13.4179647063595	15.6205745417327	9.27631745953929	0	DOWN_pEhEx_UP_U2AF84
EHI_004870A	-0.128496071105315	1.30069251296273	0.928350019597126	1	13	14	30	11	2.00898039810044	2.18431983591898	2.84010446213323	1.61967447706242	0	UP_pEhEx_DOWN_U2AF84
EHI_004980A	0.130247378422323	1.3126417565045	0.882021498105715	1	22	8	23	14	3.39981298140074	1.24818276338228	2.17741342096881	2.06140387989762	0	DOWN_pEhEx_UP_U2AF84
EHI_005130A	0.0144947544599397	3.75144761568032	0.980794535349655	1	90	81	142	87	13.908325833003	12.6378504792455	13.4431611207639	12.8101526822209	0	DOWN_pEhEx_UP_U2AF84
EHI_005900A	-0.0841152429256796	2.31961325323665	0.866032559415843	1	27	32	50	34	4.17249774990091	4.99273105352911	4.73350743688871	5.00626656546565	0	UP_pEhEx_DOWN_U2AF84
EHI_006130A	-0.031930875812757	2.33798236769143	0.954584141630914	1	31	30	51	33	4.79064556470104	4.68068536268354	4.82817758562648	4.85902343118725	0	UP_pEhEx_DOWN_U2AF84
EHI_006720A	0.117631795533108	2.35351582898882	0.823576276217595	1	32	33	46	34	4.94518251840108	5.14875389895189	4.35482684193761	5.00626656546565	0	DOWN_pEhEx_UP_U2AF84
EHI_006880A	0.0964225073396908	3.36933737064366	0.828142715661826	1	49	85	106	64	7.57231073130165	13.2619418609367	10.0350357662041	9.42356059381769	0	DOWN_pEhEx_UP_U2AF84
EHI_007020A	-0.0908326017755836	1.541964387798	0.933034323329467	1	14	19	32	16	2.16351735180047	2.96443406303291	3.02944475960877	2.35589014845442	0	UP_pEhEx_DOWN_U2AF84
EHI_007270A	-0.194564730000112	1.28394166138694	0.776884590935607	1	13	13	29	12	2.00898039810044	2.0282969904962	2.74543431339545	1.76691761134082	0	UP_pEhEx_DOWN_U2AF84
EHI_007330A	-0.0645250396148539	7.8368394935173	0.827723153185938	1	1407	1468	2182	1769	217.433493855947	229.041537080648	206.570264545823	260.473104538492	0	UP_pEhEx_DOWN_U2AF84
EHI_007480A	0.0667672846600361	4.65795821782988	0.846727948144417	1	139	190	241	177	21.4806365643047	29.6443406303291	22.8155058458036	26.0620347672771	0	DOWN_pEhEx_UP_U2AF84
EHI_007490A	-0.0377967118047683	1.80633116420748	0.945587015904487	1	21	20	27	28	3.24527602770071	3.12045690845569	2.5560940159199	4.12280775979524	0	UP_pEhEx_DOWN_U2AF84
EHI_007640A	-0.133068926325195	1.72885392604331	0.916323196802815	1	7	31	15	35	1.08175867590024	4.83670820810632	1.42005223106661	5.15350969974405	0	UP_pEhEx_DOWN_U2AF84
EHI_007950A	0.103886729932638	0.467882701214804	1	1	6	9	13	6	0.927221722200202	1.40420560880506	1.23071193359106	0.883458805670409	0	DOWN_pEhEx_UP_U2AF84
EHI_007990A	0.0718967960529417	3.14090487733295	0.848454377920999	1	48	65	92	54	7.41777377760162	10.141484952481	8.70965368387522	7.95112925103368	0	DOWN_pEhEx_UP_U2AF84
EHI_008020A	0.0724147488702485	0.758700026002774	0.999999999999999	1	7	12	9	14	1.08175867590024	1.87227414507341	0.852031338639967	2.06140387989762	0	DOWN_pEhEx_UP_U2AF84
EHI_008030A	-0.0488247601037908	3.79285111488497	0.888606502362261	1	82	90	140	98	12.6720302034028	14.0420560880506	13.2538208232884	14.4298271592833	0	UP_pEhEx_DOWN_U2AF84
EHI_008120A	-0.0927218695468285	3.46100866193875	0.804120441375989	1	69	65	129	67	10.6630498053023	10.141484952481	12.2124491871729	9.8652899966529	0	UP_pEhEx_DOWN_U2AF84
EHI_008220A	-0.0716123103954854	2.08584613413447	0.907108280875138	1	25	25	52	21	3.86342384250084	3.90057113556961	4.92284773436426	3.09210581984643	0	UP_pEhEx_DOWN_U2AF84
EHI_008240A	0.0297788261606027	1.86565106155638	1	1	23	21	35	23	3.55434993510077	3.27647975387848	3.3134552058221	3.38659208840323	0	DOWN_pEhEx_UP_U2AF84
EHI_008600A	-0.0970655443066979	1.90034320606686	0.832333548466771	1	21	22	33	28	3.24527602770071	3.43250259930126	3.12411490834655	4.12280775979524	0	UP_pEhEx_DOWN_U2AF84
EHI_008630A	-0.0206616367193216	4.72152887663322	0.970817121122051	1	120	214	174	247	18.544434444004	33.3888889204759	16.4726058803727	36.3690541667652	0	UP_pEhEx_DOWN_U2AF84
EHI_008680A	0.157644264944063	0.279680263673522	0.875184236207583	1	7	6	12	4	1.08175867590024	0.936137072536707	1.13604178485329	0.588972537113606	0	DOWN_pEhEx_UP_U2AF84
EHI_008740A	0.0972853155728266	1.24196856048751	0.923188930928007	1	11	17	20	15	1.69990649070037	2.65238837218734	1.89340297475548	2.20864701417602	0	DOWN_pEhEx_UP_U2AF84
EHI_008750A	0.0709746052559277	0.62868285422794	0.999999999999999	1	9	8	15	7	1.3908325833003	1.24818276338228	1.42005223106661	1.03070193994881	0	DOWN_pEhEx_UP_U2AF84
EHI_008760A	0.0283609509798347	0.726105450629043	1	1	11	7	20	5	1.69990649070037	1.09215991795949	1.89340297475548	0.736215671392007	0	DOWN_pEhEx_UP_U2AF84
EHI_009260A	0.00851430610567737	6.64347165550667	0.977973737815823	1	634	654	1075	659	97.9764286458213	102.038940906501	101.770409893107	97.0332254894665	0	DOWN_pEhEx_UP_U2AF84
EHI_009390A	0.0777836805741039	1.05035787438532	1	1	14	10	21	10	2.16351735180047	1.56022845422785	1.98807312349326	1.47243134278401	0	DOWN_pEhEx_UP_U2AF84
EHI_009460A	0.205114807175721	0.831611291109567	0.821829732197169	1	8	13	12	12	1.23629562960027	2.0282969904962	1.13604178485329	1.76691761134082	0	DOWN_pEhEx_UP_U2AF84
EHI_009530A	0.0532708493979952	10.8213800900589	0.852591132143497	1	11337	12391	16507	13509	1751.98544409728	1933.27907763372	1562.72014521444	1989.10750096693	0	DOWN_pEhEx_UP_U2AF84
EHI_009570A	0.02552971822374	3.74616364539338	0.975506092935593	1	61	110	97	116	9.42675417570205	17.1625129965063	9.18300442756409	17.0802035762946	0	DOWN_pEhEx_UP_U2AF84
EHI_009610A	-0.114264697259569	4.19492061767465	0.802835694636222	1	110	113	260	86	16.9990649070037	17.6305815327747	24.6142386718213	12.6629095479425	0	UP_pEhEx_DOWN_U2AF84
EHI_009630A	0.182505209324345	1.20062938381323	0.79036507819137	1	18	10	24	10	2.78166516660061	1.56022845422785	2.27208356970658	1.47243134278401	0	DOWN_pEhEx_UP_U2AF84
EHI_009860A	0.0762215553722926	3.81130145486927	0.848138873520667	1	70	112	136	95	10.8175867590024	17.4745586873519	12.8751402283373	13.9880977564481	0	DOWN_pEhEx_UP_U2AF84
EHI_010010A	-0.0954646894599946	3.79943651664526	0.780545850132973	1	80	90	153	93	12.3629562960027	14.0420560880506	14.4845327568794	13.6936114878913	0	UP_pEhEx_DOWN_U2AF84
EHI_010050A	0.0537695081100042	0.640644958652395	1	1	6	11	13	9	0.927221722200202	1.71625129965063	1.23071193359106	1.32518820850561	0	DOWN_pEhEx_UP_U2AF84
EHI_010070A	-0.0502413444894996	6.01319882728698	0.860854728853365	1	405	409	698	440	62.5874662485136	63.8133437779189	66.0797638189664	64.7869790824966	0	UP_pEhEx_DOWN_U2AF84
EHI_010300A	0.111881614571044	3.10995271074231	0.781315715904625	1	55	57	79	59	8.49953245350185	8.89330218909872	7.47894175028416	8.68734492242569	0	DOWN_pEhEx_UP_U2AF84
EHI_010340A	-0.0123824926634602	4.54948455033109	0.977315098749235	1	163	134	241	161	25.1895234531055	20.9070612866531	22.8155058458036	23.7061446188226	0	UP_pEhEx_DOWN_U2AF84
EHI_010520A	0.0178355184208023	1.319592811317	1	1	16	13	26	13	2.47259125920054	2.0282969904962	2.46142386718213	1.91416074561922	0	DOWN_pEhEx_UP_U2AF84
EHI_010530A	-0.0447347233268997	6.20056710726025	0.876593327028133	1	447	482	782	508	69.078018303915	75.2030114937822	74.0320563129394	74.7995122134279	0	UP_pEhEx_DOWN_U2AF84
EHI_010550A	0.188671562133408	0.584106253901861	0.904142994128335	1	9	8	17	4	1.3908325833003	1.24818276338228	1.60939252854216	0.588972537113606	0	DOWN_pEhEx_UP_U2AF84
EHI_010670A	0.175645156338578	0.953724991294333	0.83029820875663	1	14	9	20	8	2.16351735180047	1.40420560880506	1.89340297475548	1.17794507422721	0	DOWN_pEhEx_UP_U2AF84
EHI_010720A	0.0816794584970914	3.30957630477571	0.816770715573677	1	61	67	113	54	9.42675417570205	10.4535306433266	10.6977268073685	7.95112925103368	0	DOWN_pEhEx_UP_U2AF84
EHI_011410A	-0.0613543572923348	6.6487655070736	0.834605104088497	1	586	675	1015	736	90.5586548682197	105.31542066038	96.0902009688408	108.370946828903	0	UP_pEhEx_DOWN_U2AF84
EHI_011550A	0.00561102902763658	3.13589759582067	1	1	49	61	91	57	7.57231073130165	9.51739357078986	8.61498353513745	8.39285865386888	0	DOWN_pEhEx_UP_U2AF84
EHI_011890A	0.031139513569883	1.80364587196762	1	1	23	19	44	14	3.55434993510077	2.96443406303291	4.16548654446206	2.06140387989762	0	DOWN_pEhEx_UP_U2AF84
EHI_011940A	-0.0951678972895443	2.96623046274006	0.819083640157175	1	50	44	85	51	7.72684768500168	6.86500519860252	8.0469626427108	7.50939984819847	0	UP_pEhEx_DOWN_U2AF84
EHI_012250A	-0.0831337274867441	3.25391447825658	0.870716074243972	1	64	52	122	50	9.89036503680215	8.1131879619848	11.5497581460084	7.36215671392007	0	UP_pEhEx_DOWN_U2AF84
EHI_012290A	-0.100497889313953	0.63955169675812	0.889106729391064	1	9	7	13	10	1.3908325833003	1.09215991795949	1.23071193359106	1.47243134278401	0	UP_pEhEx_DOWN_U2AF84
EHI_012310A	0.0455347398943007	0.577518352578596	1	1	9	7	18	4	1.3908325833003	1.09215991795949	1.70406267727993	0.588972537113606	0	DOWN_pEhEx_UP_U2AF84
EHI_012350A	-0.0420349293845979	3.31713000950991	0.933606664108777	1	38	85	92	75	5.87240424060128	13.2619418609367	8.70965368387522	11.0432350708801	0	UP_pEhEx_DOWN_U2AF84
EHI_012470A	0.090088171467919	1.49594745984736	0.930858536414179	1	14	20	26	17	2.16351735180047	3.12045690845569	2.46142386718213	2.50313328273282	0	DOWN_pEhEx_UP_U2AF84
EHI_013040A	0.013073113121362	2.52223837595779	0.999999999999999	1	42	29	66	31	6.49055205540141	4.52466251726075	6.2482298166931	4.56453716263044	0	DOWN_pEhEx_UP_U2AF84
EHI_013050A	0.00711939430837019	4.32225935667174	1	1	134	121	215	129	20.7079517958045	18.8787642961569	20.3540819786214	18.9943643219138	0	DOWN_pEhEx_UP_U2AF84
EHI_013110A	-0.222854131813066	0.849445370370739	0.847461563561366	1	7	11	24	6	1.08175867590024	1.71625129965063	2.27208356970658	0.883458805670409	0	UP_pEhEx_DOWN_U2AF84
EHI_013180A	-0.0165342917410929	3.3582216757884	1	1	62	66	115	62	9.58129112940209	10.2975077979038	10.887067104844	9.12907432526089	0	UP_pEhEx_DOWN_U2AF84
EHI_013190A	0.235246920445503	0.491891980451334	0.798465204110215	1	10	6	15	4	1.54536953700034	0.936137072536707	1.42005223106661	0.588972537113606	0	DOWN_pEhEx_UP_U2AF84
EHI_013200A	-0.14075414297716	0.663468644875731	0.909489855655539	1	7	9	20	5	1.08175867590024	1.40420560880506	1.89340297475548	0.736215671392007	0	UP_pEhEx_DOWN_U2AF84
EHI_013330A	-0.061929000974021	2.35431385224138	0.923624217029388	1	23	38	49	36	3.55434993510077	5.92886812606581	4.63883728815093	5.30075283402245	0	UP_pEhEx_DOWN_U2AF84
EHI_013550A	0.105188632209775	3.63625435633877	0.874152180040541	1	67	96	67	118	10.3539758979023	14.9781931605873	6.34289996543087	17.3746898448514	0	DOWN_pEhEx_UP_U2AF84
EHI_013650A	0.0316508609712869	3.99235134959836	0.921409255271551	1	113	91	174	98	17.4626757681038	14.1980789334734	16.4726058803727	14.4298271592833	0	DOWN_pEhEx_UP_U2AF84
EHI_013870A	0.030052418853552	2.71484315926205	0.964178223127711	1	39	43	65	43	6.02694119430131	6.70898235317974	6.15355966795532	6.33145477397126	0	DOWN_pEhEx_UP_U2AF84
EHI_013895A	0.00526373544897546	10.4943838692373	0.989173716986595	1	8958	9649	10547	12775	1384.3420312449	1505.46443548445	998.486058737304	1881.03104040658	0	DOWN_pEhEx_UP_U2AF84
EHI_013920A	-0.0734092268368048	3.95427317588909	0.827333830738386	1	89	102	146	119	13.753788879303	15.914330233124	13.821841715715	17.5219329791298	0	UP_pEhEx_DOWN_U2AF84
EHI_013940A	0.121510977125967	0.803213789079079	0.899794160939131	1	11	9	17	8	1.69990649070037	1.40420560880506	1.60939252854216	1.17794507422721	0	DOWN_pEhEx_UP_U2AF84
EHI_014080A	-0.0546518778850028	0.887942401397422	0.999999999999999	1	8	12	17	11	1.23629562960027	1.87227414507341	1.60939252854216	1.61967447706242	0	UP_pEhEx_DOWN_U2AF84
EHI_014100A	0.115640241399973	0.207644808349387	1	1	7	5	10	5	1.08175867590024	0.780114227113923	0.946701487377742	0.736215671392007	0	DOWN_pEhEx_UP_U2AF84
