logFC	AveExpr	t	P.Value	adj.P.Val	B	CmasM_1	CmasM_2	pEhEx_1	pEhEx_2	CmasM_1	CmasM_2	pEhEx_1	pEhEx_2	DE	Regulation
EHI_078240A	-0.956161524890274	0.202622431066129	-1.27962407280396	0.243576455333821	0.714138163329091	-4.80403596985878	5	5	11	17	0.777237232182322	0.671857954371909	1.04799849510139	2.46099412321509	28.59	UP_pEhEx_DOWN_CmasM
EHI_081660A	0.606590542954103	2.20684451770775	1.27288651607673	0.245816178425237	0.714138163329091	-5.24336740108796	52	30	50	19	8.08326721469614	4.03114772623145	4.76362952318812	2.75052284359333	28.59	DOWN_pEhEx_UP_CmasM
EHI_086510A	0.361014354694962	9.80498691591573	1.27981136988412	0.243514447351053	0.714138163329091	-5.40943025461217	7193	6842	8753	5158	1118.13348221749	919.37042476252	833.920984329312	746.694569855495	28.59	DOWN_pEhEx_UP_CmasM
EHI_087580A	0.502192826705056	2.63028757939425	1.26660015068729	0.247921997802339	0.714138163329091	-5.29077530587073	64	40	53	36	9.94863657193372	5.37486363497527	5.0494472945794	5.21151696680842	28.59	DOWN_pEhEx_UP_CmasM
EHI_096380A	-0.465084388698741	3.15286098524051	-1.2747981743847	0.245178889264875	0.714138163329091	-5.32128885996374	37	72	100	79	5.75155551814918	9.67475454295549	9.52725904637623	11.4363844549407	28.59	UP_pEhEx_DOWN_CmasM
EHI_102270A	-0.376536930544729	3.48162543725488	-1.27316354956696	0.24572373490413	0.714138163329091	-5.34673758419751	58	78	131	89	9.01595189331493	10.4809840882018	12.4807093507529	12.8840280568319	28.59	UP_pEhEx_DOWN_CmasM
EHI_103560A	0.662181616016331	1.08858616681402	1.27333739779156	0.245665738751471	0.714138163329091	-5.07662937068363	25	13	16	12	3.88618616091161	1.74683068136696	1.5243614474202	1.73717232226947	28.59	DOWN_pEhEx_UP_CmasM
EHI_108760A	0.38528903113013	4.34637479780794	1.26689683129189	0.247822265025274	0.714138163329091	-5.39831380208092	175	147	181	126	27.2033031263813	19.7526238585341	17.244338873941	18.2403093838295	28.59	DOWN_pEhEx_UP_CmasM
EHI_117860A	0.682150390101991	0.512788283737577	1.27332732354988	0.245669099216754	0.714138163329091	-4.93296779726279	12	13	15	5	1.86536935723757	1.74683068136696	1.42908885695644	0.723821800945614	28.59	DOWN_pEhEx_UP_CmasM
EHI_121060A	0.458791200447972	2.77165032225921	1.26785049688345	0.247501913993533	0.714138163329091	-5.30156613113719	40	75	62	39	6.21789785745857	10.0778693155786	5.90690060875326	5.64581004737579	28.59	DOWN_pEhEx_UP_CmasM
EHI_126040A	-0.529112906241601	1.11596692843239	-1.2797753582	0.243526368585409	0.714138163329091	-5.05476067871823	12	12	26	18	1.86536935723757	1.61245909049258	2.47708735205782	2.60575848340421	28.59	UP_pEhEx_DOWN_CmasM
EHI_129340A	-0.542737512892803	2.63290988519243	-1.27202504627264	0.24610383566533	0.714138163329091	-5.2813940380382	22	55	75	54	3.41984382160222	7.390437498091	7.14544428478218	7.81727545021263	28.59	UP_pEhEx_DOWN_CmasM
EHI_134800A	0.38770713964942	3.64301223802583	1.26746542402905	0.24763122274589	0.714138163329091	-5.36623632342936	86	113	129	66	13.3684803935359	15.1839897688051	12.2901641698253	9.5544477724821	28.59	DOWN_pEhEx_UP_CmasM
EHI_137810A	-1.14841366735825	-0.112642551350857	-1.26660573992852	0.247920118590219	0.714138163329091	-4.74146247964402	1	11	15	9	0.155447446436464	1.4780874996182	1.42908885695644	1.3028792417021	28.59	UP_pEhEx_DOWN_CmasM
EHI_140260A	-0.42379176407532	5.49724591607363	-1.2682550922186	0.247366112514921	0.714138163329091	-5.40844815020505	196	370	541	366	30.467699501547	49.7174886235213	51.5424714408954	52.9837558292189	28.59	UP_pEhEx_DOWN_CmasM
EHI_140500A	-0.568104736895093	1.04538234557695	-1.28291847318	0.242487786110691	0.714138163329091	-5.03242784244762	9	14	29	15	1.39902701792818	1.88120227224134	2.76290512344911	2.17146540283684	28.59	UP_pEhEx_DOWN_CmasM
EHI_141000A	-0.613221883006079	2.01476985108826	-1.28334954801663	0.242345646390242	0.714138163329091	-5.20177998994382	24	20	36	50	3.73073871447514	2.68743181748764	3.42981325669544	7.23821800945614	28.59	UP_pEhEx_DOWN_CmasM
EHI_147720A	0.499469057886466	6.48404036498946	1.27649794494236	0.244613441508457	0.714138163329091	-5.38775342582642	912	592	966	426	141.768071150055	79.547981797634	92.0333223879944	61.6696174405663	28.59	DOWN_pEhEx_UP_CmasM
EHI_149730A	-0.552526384730591	1.01248691085214	-1.27131424254781	0.2463414030027	0.714138163329091	-5.03705895715267	11	11	23	18	1.70992191080111	1.4780874996182	2.19126958066653	2.60575848340421	28.59	UP_pEhEx_DOWN_CmasM
EHI_153080A	-0.410149972250657	10.5396029056208	-1.27423102480085	0.24536781011868	0.714138163329091	-5.42097267784359	6716	11874	16516	12934	1043.98505026729	1595.52827004241	1573.5221040995	1872.38223468611	28.59	UP_pEhEx_DOWN_CmasM
EHI_155760A	0.77443462062362	0.0381222639402529	1.28043145807052	0.243309254151669	0.714138163329091	-4.80469359567288	9	9	9	4	1.39902701792818	1.20934431786944	0.857453314173861	0.579057440756491	28.59	DOWN_pEhEx_UP_CmasM
EHI_158060A	-0.556866910824463	1.54036842548442	-1.26715424796904	0.24773575943175	0.714138163329091	-5.15177411701295	14	18	28	32	2.1762642501105	2.41868863573887	2.66763253298535	4.63245952605193	28.59	UP_pEhEx_DOWN_CmasM
EHI_177470A	0.398537371277692	11.3299486119031	1.26883448603176	0.247171752697727	0.714138163329091	-5.43337845918829	23515	17795	24258	15016	3655.34670295346	2391.14245960962	2311.12249946995	2173.78163259987	28.59	DOWN_pEhEx_UP_CmasM
EHI_189430A	0.41110630428806	3.31876288002207	1.27450135178309	0.245277746869155	0.714138163329091	-5.3370674427853	78	81	106	50	12.1249008220442	10.8840988608249	10.0988945891588	7.23821800945614	28.59	DOWN_pEhEx_UP_CmasM
EHI_192390A	0.617958913089464	0.969280933793815	1.27266540675503	0.245889982205461	0.714138163329091	-5.04974987667714	15	19	22	7	2.33171169654696	2.55306022661325	2.09599699020277	1.01335052132386	28.59	DOWN_pEhEx_UP_CmasM
EHI_194260A	0.67790444532579	0.88228391571174	1.27917341279218	0.243725710451657	0.714138163329091	-5.01973061074035	18	15	21	6	2.79805403585636	2.01557386311573	2.00072439973901	0.868586161134737	28.59	DOWN_pEhEx_UP_CmasM
EHI_194840A	0.464033526856994	3.68387327840815	1.2799642743239	0.243463835824784	0.714138163329091	-5.35459361237486	73	147	108	80	11.3476635898619	19.7526238585341	10.2894397700863	11.5811488151298	28.59	DOWN_pEhEx_UP_CmasM
EHI_040680A	0.82517472159538	-0.0164227785721305	1.26315549895584	0.249082504005156	0.71438630599712	-4.80574389096712	9	9	10	3	1.39902701792818	1.20934431786944	0.952725904637623	0.434293080567368	28.56	DOWN_pEhEx_UP_CmasM
EHI_049490A	-1.17705733903377	0.0090030989862757	-1.26509001866349	0.248430185507638	0.71438630599712	-4.76573448728551	1	13	18	9	0.155447446436464	1.74683068136696	1.71490662834772	1.3028792417021	28.56	UP_pEhEx_DOWN_CmasM
EHI_050920A	-0.588603742189534	0.804850914393493	-1.26368080545265	0.24890522474034	0.71438630599712	-4.99217696416126	8	11	24	13	1.24357957149171	1.4780874996182	2.2865421711303	1.8819366824586	28.56	UP_pEhEx_DOWN_CmasM
EHI_065610A	0.452539476814988	2.30804320014617	1.26315372893572	0.2490831015321	0.71438630599712	-5.26517717011582	44	36	48	26	6.83968764320443	4.83737727147774	4.57308434226059	3.76387336491719	28.56	DOWN_pEhEx_UP_CmasM
EHI_164850A	0.403155341594448	2.92356374787712	1.26477693179605	0.248535657823261	0.71438630599712	-5.31763170737803	53	68	77	40	8.23871466113261	9.13726817945796	7.3359894657097	5.79057440756491	28.56	DOWN_pEhEx_UP_CmasM
EHI_187090A	0.425695763177194	6.4626238970338	1.26389957076725	0.248831428496078	0.71438630599712	-5.40212088286368	820	608	886	474	127.466906077901	81.6979272516241	84.4115151508934	68.6183067296442	28.56	DOWN_pEhEx_UP_CmasM
EHI_193330A	0.427103983611574	10.8625431420683	1.26378736148881	0.248869277760289	0.71438630599712	-5.43505836557377	18054	12363	16320	11450	2806.44819796393	1661.23597797998	1554.8486763686	1657.55192416546	28.56	DOWN_pEhEx_UP_CmasM
EHI_159840A	0.63432418889558	1.06603671457113	1.26102198773446	0.249803639006631	0.716011416302433	-5.08300832876186	22	15	22	8	3.41984382160222	2.01557386311573	2.09599699020277	1.15811488151298	28.4	DOWN_pEhEx_UP_CmasM
EHI_065320A	0.434676406425027	4.14207944300589	1.26052363892714	0.2499723425204	0.716053779190209	-5.39825038645975	105	191	180	92	16.3219818758288	25.6649738570069	17.1490662834772	13.3183211373993	28.39	DOWN_pEhEx_UP_CmasM
EHI_114010A	3.35092355386831	2.04177615240714	1.25882297891517	0.250548799617558	0.717250861427639	-5.16029303834933	553	9	1	126	85.9624378793648	1.20934431786944	0.0952725904637623	18.2403093838295	28.27	DOWN_pEhEx_UP_CmasM
EHI_201510A	-0.36342473492141	3.89402145160457	-1.25838158343222	0.250698602897967	0.717250861427639	-5.38726136921908	79	103	186	110	12.2803482684807	13.8402738600613	17.7207018262598	15.9240796208035	28.27	UP_pEhEx_DOWN_CmasM
EHI_167330A	0.411158316592729	2.39618462640226	1.25603920824625	0.251494865839767	0.71908673379631	-5.2816061158598	42	41	46	32	6.5287927503315	5.50923522584965	4.38253916133307	4.63245952605193	28.09	DOWN_pEhEx_UP_CmasM
EHI_046690A	-0.607771428589461	9.98609276752475	-1.25536793827563	0.251723458100658	0.719298235309743	-5.43804092219621	3192	10117	14350	7922	496.188249025194	1359.43738487612	1367.16167315499	1146.82326141823	28.07	UP_pEhEx_DOWN_CmasM
EHI_004640A	0.385978609405259	4.1627099770783	1.25284249857094	0.252585069695611	0.719654062636554	-5.40764655743254	141	142	191	92	21.9180899475415	19.0807659041622	18.1970647785786	13.3183211373993	28.03	DOWN_pEhEx_UP_CmasM
EHI_005080A	0.3723995207384	3.22244743028421	1.25385728633179	0.252238546509936	0.719654062636554	-5.35294349218712	70	76	83	58	10.8813212505525	10.212240906453	7.90762500849227	8.39633289096912	28.03	DOWN_pEhEx_UP_CmasM
EHI_023310A	0.427609651511651	2.34532860172086	1.25211215818489	0.252834715471707	0.719654062636554	-5.28093225666683	43	38	48	28	6.68424019676797	5.10612045322651	4.57308434226059	4.05340208529544	28.03	DOWN_pEhEx_UP_CmasM
EHI_031410A	0.377143042200955	7.97973191984816	1.24929069617779	0.25380114876329	0.719654062636554	-5.42684349192702	1899	2089	2730	1300	295.194700782846	280.702253336584	260.094171966071	188.19366824586	28.03	DOWN_pEhEx_UP_CmasM
EHI_044500A	0.506343538989818	1.29670714360993	1.24694589025513	0.254606731749192	0.719654062636554	-5.1478470190816	22	18	22	13	3.41984382160222	2.41868863573887	2.09599699020277	1.8819366824586	28.03	DOWN_pEhEx_UP_CmasM
EHI_075210A	0.377143042200955	7.97973191984816	1.24929069617779	0.25380114876329	0.719654062636554	-5.42684349192702	1899	2089	2730	1300	295.194700782846	280.702253336584	260.094171966071	188.19366824586	28.03	DOWN_pEhEx_UP_CmasM
EHI_081290A	0.680607923158097	0.405129695155112	1.24739587184485	0.254451965399271	0.719654062636554	-4.93045134779899	12	11	13	5	1.86536935723757	1.4780874996182	1.23854367602891	0.723821800945614	28.03	DOWN_pEhEx_UP_CmasM
EHI_092130A	-0.378681574705692	3.86800540577633	-1.24899480653766	0.253902683679689	0.719654062636554	-5.39616445507789	71	109	171	117	11.036768696989	14.6465034053076	16.2916129693034	16.9374301421274	28.03	UP_pEhEx_DOWN_CmasM
EHI_104480A	1.62115374077906	-0.564068847560485	1.24687086903833	0.254632542368824	0.719654062636554	-4.67536958229036	12	7	15	0	1.86536935723757	0.940601136120672	1.42908885695644	0	28.03	DOWN_pEhEx_UP_CmasM
EHI_124470A	0.501197280527368	1.7714498194393	1.25080404308418	0.253282388305571	0.719654062636554	-5.21677129976418	29	27	37	15	4.50797594665747	3.62803295360831	3.52508584715921	2.17146540283684	28.03	DOWN_pEhEx_UP_CmasM
EHI_131500A	1.11445960895528	0.0802274399718746	1.25312538609757	0.252488429858382	0.719654062636554	-4.82222468812302	18	7	12	2	2.79805403585636	0.940601136120672	1.14327108556515	0.289528720378246	28.03	DOWN_pEhEx_UP_CmasM
EHI_135070A	-0.413872933033196	2.35857499295937	-1.24943155824947	0.25375282404304	0.719654062636554	-5.28107854141956	27	34	67	37	4.19708105378454	4.56863408972898	6.38326356107208	5.35628132699754	28.03	UP_pEhEx_DOWN_CmasM
EHI_148200A	-0.443057853161351	1.94109102294208	-1.2477775293644	0.254320761833804	0.719654062636554	-5.23543509305918	20	25	52	27	3.10894892872929	3.35928977185954	4.95417470411564	3.90863772510631	28.03	UP_pEhEx_DOWN_CmasM
EHI_148820A	-0.365875838087519	11.0086010829423	-1.25294720745639	0.252549295404282	0.719654062636554	-5.44842108607722	10486	15024	21956	18078	1630.02192333277	2018.79878129671	2091.80499622237	2617.05010349896	28.03	UP_pEhEx_DOWN_CmasM
EHI_150470A	0.35184655718194	12.5752210037658	1.24845927748368	0.254086540092655	0.719654062636554	-5.46835753301565	50396	45150	54223	39021	7833.92951061206	6066.87732797834	5165.96567271659	5648.85009893976	28.03	DOWN_pEhEx_UP_CmasM
EHI_159880A	0.458961388823178	1.85042169755613	1.24778322227136	0.25431880520663	0.719654062636554	-5.23053605018212	30	28	36	18	4.66342339309393	3.76240454448269	3.42981325669544	2.60575848340421	28.03	DOWN_pEhEx_UP_CmasM
EHI_165260A	-1.04572176059241	0.22088829661356	-1.25183032330464	0.252931109430714	0.719654062636554	-4.84152536610645	13	2	16	11	2.02081680367404	0.268743181748764	1.5243614474202	1.59240796208035	28.03	UP_pEhEx_DOWN_CmasM
EHI_179500A	-0.483208354682348	1.52669179029652	-1.25185608547802	0.252922296864865	0.719654062636554	-5.17034123727252	18	15	35	23	2.79805403585636	2.01557386311573	3.33454066623168	3.32958028434982	28.03	UP_pEhEx_DOWN_CmasM
EHI_103280A	0.588193619619249	1.30915546500888	1.24456170092735	0.255428099943565	0.720589157633393	-5.15230974525894	24	17	16	18	3.73073871447514	2.28431704486449	1.5243614474202	2.60575848340421	27.94	DOWN_pEhEx_UP_CmasM
EHI_142140A	-0.537502647366318	1.08788701707201	-1.24493491129519	0.255299376402754	0.720589157633393	-5.08284529820962	9	15	27	17	1.39902701792818	2.01557386311573	2.57235994252158	2.46099412321509	27.94	UP_pEhEx_DOWN_CmasM
EHI_161020A	-0.447793810146469	2.80506883463665	-1.24538367453117	0.255144667872453	0.720589157633393	-5.32689253108782	47	36	96	49	7.30602998251382	4.83737727147774	9.14616868452118	7.09345364926701	27.94	UP_pEhEx_DOWN_CmasM
EHI_068180A	-0.750537078255022	0.141473882236277	-1.24356039857742	0.255773733627544	0.721126914445657	-4.84028841890884	4	7	14	10	0.621789785745857	0.940601136120672	1.33381626649267	1.44764360189123	27.89	UP_pEhEx_DOWN_CmasM
EHI_037540A	-0.565580053879315	1.42333634700778	-1.23934607253666	0.257232860457554	0.722961207166749	-5.16269003920205	14	16	45	16	2.1762642501105	2.14994545399011	4.28726657086931	2.31622976302596	27.7	UP_pEhEx_DOWN_CmasM
EHI_068260A	-0.434392747811425	5.22804846891627	-1.23965815825677	0.25712456245542	0.722961207166749	-5.44031455499675	168	295	379	362	26.115171001326	39.6396193079426	36.1083117857659	52.4046983884624	27.7	UP_pEhEx_DOWN_CmasM
EHI_096570A	-0.522745362957516	11.2243253810399	-1.23898909659796	0.257356783978533	0.722961207166749	-5.46576208119424	11819	16094	20093	29756	1837.23336943257	2162.5763835323	1914.31216018838	4307.60830178754	27.7	UP_pEhEx_DOWN_CmasM
EHI_103260A	-0.808710299594161	2.64503814253133	-1.24077047580982	0.256738891389698	0.722961207166749	-5.31310187175967	54	19	56	88	8.39416210756907	2.55306022661325	5.33526506597069	12.7392636966428	27.7	UP_pEhEx_DOWN_CmasM
EHI_161060A	0.406277910545738	2.79432728558664	1.23978108302389	0.257081916629368	0.722961207166749	-5.33424251612851	55	55	71	36	8.54960955400554	7.390437498091	6.76435392292713	5.21151696680842	27.7	DOWN_pEhEx_UP_CmasM
EHI_179020A	-0.552971703201936	2.02040301298923	-1.23965977424508	0.2571240017873	0.722961207166749	-5.25120567002053	14	36	51	34	2.1762642501105	4.83737727147774	4.85890211365188	4.92198824643017	27.7	UP_pEhEx_DOWN_CmasM
EHI_163630A	-1.01243557168396	0.299177767928468	-1.23832356694612	0.257587958141413	0.723173917485729	-4.86186275295246	7	4	11	20	1.08813212505525	0.537486363497527	1.04799849510139	2.89528720378246	27.68	UP_pEhEx_DOWN_CmasM
EHI_048710A	0.523066102472605	2.11440526151803	1.23628873033585	0.258295871467633	0.723222286726122	-5.27376513559922	34	38	52	17	5.28521317883979	5.10612045322651	4.95417470411564	2.46099412321509	27.68	DOWN_pEhEx_UP_CmasM
EHI_050950A	0.60743191127294	2.70793855720381	1.23768717873379	0.257809176539953	0.723222286726122	-5.32847122718175	70	45	80	24	10.8813212505525	6.04672158934718	7.62180723710099	3.47434464453895	27.68	DOWN_pEhEx_UP_CmasM
EHI_119510A	1.11390911931587	-0.407280113365009	1.23604002137862	0.25838251086389	0.723222286726122	-4.73557370903418	9	7	10	1	1.39902701792818	0.940601136120672	0.952725904637623	0.144764360189123	27.68	DOWN_pEhEx_UP_CmasM
EHI_151400A	0.458546488079972	3.87772309715907	1.23651406234835	0.258217397093587	0.723222286726122	-5.41289089078718	115	124	177	63	17.8764563401934	16.6620772684233	16.8632485120859	9.12015469191473	27.68	DOWN_pEhEx_UP_CmasM
EHI_153330A	-0.378997621373924	8.1206455353725	-1.23682889789833	0.258107786360128	0.723222286726122	-5.44198941885198	1351	2107	3026	2416	210.009500135663	283.120941972322	288.294858743345	349.750694216921	27.68	UP_pEhEx_DOWN_CmasM
EHI_182790A	0.538163746898042	1.35923543833365	1.23559012071612	0.258539300015954	0.72322599138558	-5.16982344769141	25	18	25	12	3.88618616091161	2.41868863573887	2.38181476159406	1.73717232226947	27.68	DOWN_pEhEx_UP_CmasM
EHI_144270A	-0.84551352577013	3.31688932268888	-1.23471570108361	0.258844266190504	0.723643946104702	-5.37287041824411	46	55	67	196	7.15058253607736	7.390437498091	6.38326356107208	28.3738145970681	27.64	UP_pEhEx_DOWN_CmasM
EHI_006190A	0.412315398271279	3.96114151167262	1.23413057845558	0.259048508096891	0.723779975775819	-5.41961261174895	145	106	142	92	22.5398797332873	14.2433886326845	13.5287078458543	13.3183211373993	27.62	DOWN_pEhEx_UP_CmasM
EHI_082080A	-0.401626771093484	2.87842068045686	-1.23355728035932	0.259248756476088	0.723904690952438	-5.34580092049526	38	50	78	66	5.90700296458564	6.71857954371909	7.43126205617346	9.5544477724821	27.61	UP_pEhEx_DOWN_CmasM
EHI_074070A	-0.368469169617873	4.42425850370939	-1.23219804584578	0.259724056066616	0.724481872082893	-5.43684250936583	136	125	280	153	21.1408527153591	16.7964488592977	26.6763253298535	22.1489471089358	27.55	UP_pEhEx_DOWN_CmasM
EHI_185450A	0.343219337781976	5.02927502724598	1.2320755395863	0.259766930918802	0.724481872082893	-5.44965501430388	255	253	299	203	39.6390988412984	33.9960124912186	28.4865045486649	29.3871651183919	27.55	DOWN_pEhEx_UP_CmasM
EHI_080740A	-0.419143504454681	3.25571803882205	-1.22909543960975	0.260811777170415	0.726089998442112	-5.37918244586111	43	74	105	84	6.68424019676797	9.94349772470425	10.003621998695	12.1602062558863	27.39	UP_pEhEx_DOWN_CmasM
EHI_099220A	0.565562343637017	2.56944418334842	1.22986208531304	0.260542642184935	0.726089998442112	-5.32497855557696	56	45	74	22	8.705057000442	6.04672158934718	7.05017169431841	3.1848159241607	27.39	DOWN_pEhEx_UP_CmasM
EHI_153050A	0.867263847462725	0.381810524385303	1.22910937812298	0.260806881860197	0.726089998442112	-4.93125793459165	16	10	16	3	2.48715914298343	1.34371590874382	1.5243614474202	0.434293080567368	27.39	DOWN_pEhEx_UP_CmasM
EHI_023900A	-0.361124633980916	3.66763667074884	-1.22562200222808	0.262034126821867	0.727059305403474	-5.41091616867976	66	90	157	95	10.2595314648066	12.0934431786944	14.9577967028107	13.7526142179667	27.29	UP_pEhEx_DOWN_CmasM
EHI_027720A	0.378208041103946	3.46638029046315	1.22548851008567	0.262081202073391	0.727059305403474	-5.40118035524944	91	83	108	62	14.1457176257183	11.1528420425737	10.2894397700863	8.97539033172561	27.29	DOWN_pEhEx_UP_CmasM
